  31.70
 132.00
 468587461
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1995 12 05 12	35942.40	1.51	269.86	0.00	20.24	20.24	2007.13
1995 12 06 12	35942.40	20.56	171.54	0.00	17.88	17.88	1821.45
1995 12 07 12	35942.40	1.82	311.80	0.00	10.95	10.95	1095.64
1995 12 08 12	35942.40	5.49	136.45	0.00	8.65	8.65	1044.92
1995 12 09 12	35942.40	17.69	329.69	0.00	6.09	6.09	816.13
1995 12 10 12	35942.40	0.24	349.77	0.00	-2.01	-2.01	257.94
1995 12 11 12	35942.40	0.00	342.11	0.00	0.46	0.46	312.09
1995 12 12 12	35942.40	0.09	130.01	0.00	5.28	5.28	693.89
1995 12 13 12	35942.40	0.00	318.04	0.00	14.63	14.63	1375.21
1995 12 14 12	35942.40	0.00	321.81	0.00	18.79	18.79	1801.32
1995 12 15 12	35921.32	0.25	297.39	0.00	18.80	18.80	1800.21
1995 12 16 12	35824.41	16.44	156.18	0.00	17.33	17.33	1797.92
1995 12 17 12	35824.41	23.30	162.33	0.00	17.29	17.29	1801.74
1995 12 18 12	35722.20	76.35	165.04	0.00	18.29	18.29	1966.78
1995 12 19 12	35722.20	3.83	236.26	0.00	10.51	10.51	1162.45
1995 12 20 12	35722.20	0.00	328.89	0.00	4.35	4.35	662.92
1995 12 21 12	35722.20	0.00	274.99	0.00	2.25	2.25	561.08
1995 12 22 12	35722.20	0.00	108.60	0.00	1.89	1.89	539.37
1995 12 23 12	35722.20	0.00	214.59	0.00	1.51	1.51	531.20
1995 12 24 12	35722.20	0.00	289.81	0.00	2.95	2.95	537.37
1995 12 25 12	35824.41	0.00	337.32	0.00	4.02	4.02	533.04
1995 12 26 12	35921.32	0.00	333.88	0.00	2.14	2.14	532.72
1995 12 27 12	35942.40	0.00	337.66	0.00	3.46	3.46	570.54
1995 12 28 12	35942.40	0.00	337.61	0.00	0.21	0.21	471.79
1995 12 29 12	35942.40	0.00	335.67	0.00	-0.31	-0.31	395.06
1995 12 30 12	35942.40	0.31	112.91	0.00	3.32	3.32	647.28
1995 12 31 12	35942.40	3.20	220.30	0.00	13.30	13.30	1407.09
1996 01 01 12	35942.40	21.65	152.98	0.00	16.06	16.06	1654.59
1996 01 02 12	35942.40	12.02	132.69	0.00	12.85	12.85	1417.34
1996 01 03 12	35942.40	4.79	176.88	0.00	3.55	3.55	671.16
1996 01 04 12	35942.40	0.88	315.84	0.00	3.96	3.96	633.61
1996 01 05 12	35942.40	0.38	171.18	0.00	11.14	11.14	1179.82
1996 01 06 12	35986.44	6.12	96.67	0.00	11.59	11.59	1306.07
1996 01 07 12	36170.01	0.19	334.35	0.00	-1.70	-1.70	390.98
1996 01 08 12	36288.00	0.00	334.15	0.00	-3.42	-3.42	301.41
1996 01 09 12	36288.00	0.00	325.08	0.00	1.84	1.84	494.00
1996 01 10 12	36288.00	2.16	322.10	0.00	5.48	5.48	697.22
1996 01 11 12	36288.00	4.62	196.91	0.00	9.47	9.47	1026.27
1996 01 12 12	36288.00	0.71	334.28	0.00	6.80	6.80	716.67
1996 01 13 12	36291.38	0.00	332.18	0.00	8.02	8.02	690.71
1996 01 14 12	36612.52	0.17	326.81	0.00	11.51	11.51	1047.99
1996 01 15 12	36633.60	0.10	231.50	0.00	15.33	15.33	1452.19
1996 01 16 12	36633.60	0.05	219.78	0.00	16.96	16.96	1641.06
1996 01 17 12	36633.60	0.41	215.77	0.00	17.63	17.63	1718.49
1996 01 18 12	36633.60	7.12	187.12	0.00	17.33	17.33	1719.35
1996 01 19 12	36677.65	0.32	353.85	0.00	-2.72	-2.72	283.21
1996 01 20 12	36979.20	0.33	319.87	0.00	0.77	0.77	429.74
1996 01 21 12	36979.20	3.56	345.36	0.00	8.25	8.25	922.02
1996 01 22 12	36979.20	0.03	335.72	0.00	9.13	9.13	965.09
1996 01 23 12	36979.20	0.41	204.63	0.00	14.07	14.07	1373.61
1996 01 24 12	37104.60	21.92	360.85	0.00	10.98	10.98	1090.34
1996 01 25 12	37324.80	5.52	356.45	0.00	4.61	4.61	555.54
1996 01 26 12	37324.80	37.69	154.69	0.00	10.95	10.95	1215.16
1996 01 27 12	37324.80	15.90	368.97	0.00	5.28	5.28	723.46
1996 01 28 12	37328.18	0.20	342.03	0.00	2.95	2.95	442.70
1996 01 29 12	37670.40	1.61	174.10	0.00	10.71	10.71	1191.72
1996 01 30 12	37670.40	2.66	195.72	0.00	16.63	16.63	1709.91
1996 01 31 12	37670.40	2.84	199.04	0.00	6.85	6.85	950.56
1996 02 01 12	37673.78	1.45	152.62	0.00	1.76	1.76	608.54
1996 02 02 12	38016.00	34.60	114.12	0.00	-1.41	-1.41	531.47
1996 02 03 12	38016.00	1.83	253.23	0.00	-8.42	-8.42	255.82
1996 02 04 12	38016.00	0.34	393.55	0.00	-9.71	-9.71	221.84
1996 02 05 12	38141.40	0.22	334.67	0.00	-5.81	-5.81	268.01
1996 02 06 12	38361.60	0.04	139.76	0.00	2.82	2.82	626.45
1996 02 07 12	38361.60	0.00	181.65	0.00	9.12	9.12	934.09
1996 02 08 12	38361.60	0.00	305.92	0.00	13.99	13.99	1356.58
1996 02 09 12	38707.20	0.00	364.23	0.00	16.67	16.67	1616.46
1996 02 10 12	38707.20	0.10	387.66	0.00	18.76	18.76	1755.42
1996 02 11 12	38707.20	0.19	384.46	0.00	14.74	14.74	1268.66
1996 02 12 12	38832.60	0.00	416.63	0.00	5.51	5.51	494.88
1996 02 13 12	39052.80	0.00	413.34	0.00	6.48	6.48	500.93
1996 02 14 12	39052.80	0.00	399.41	0.00	10.75	10.75	930.02
1996 02 15 12	39052.80	0.00	292.57	0.00	13.15	13.15	1285.28
1996 02 16 12	39398.40	0.00	373.29	0.00	4.16	4.16	514.70
1996 02 17 12	39398.40	0.00	422.51	0.00	2.09	2.09	400.93
1996 02 18 12	39398.40	0.00	417.05	0.00	7.54	7.54	791.96
1996 02 19 12	39744.00	9.48	228.17	0.00	15.86	15.86	1484.53
1996 02 20 12	39744.00	1.51	412.66	0.00	16.92	16.92	1478.34
1996 02 21 12	39744.00	0.00	412.98	0.00	17.67	17.67	1550.63
1996 02 22 12	40089.60	0.00	404.48	0.00	19.73	19.73	1796.76
1996 02 23 12	40089.60	0.00	420.44	0.00	20.02	20.02	1782.04
1996 02 24 12	40089.60	0.00	426.26	0.00	17.49	17.49	1391.03
1996 02 25 12	40414.12	0.00	417.06	0.00	17.62	17.62	1545.64
1996 02 26 12	40435.20	0.00	410.52	0.00	20.78	20.78	1977.43
1996 02 27 12	40435.20	0.29	369.19	0.00	21.47	21.47	2006.31
1996 02 28 12	40662.81	7.65	111.90	0.00	15.01	15.01	1560.86
1996 02 29 12	40780.80	4.00	169.34	0.00	10.13	10.13	1093.28
1996 03 01 12	40780.80	0.36	227.11	0.00	5.25	5.25	624.03
1996 03 02 12	41008.41	0.00	467.35	0.00	8.01	8.01	636.59
1996 03 03 12	41126.40	0.00	466.42	0.00	10.36	10.36	670.52
1996 03 04 12	41126.40	0.00	464.92	0.00	12.63	12.63	925.63
1996 03 05 12	41450.92	0.82	280.33	0.00	17.72	17.72	1691.95
1996 03 06 12	41472.00	13.65	396.18	0.00	21.63	21.63	2101.89
1996 03 07 12	41472.00	43.37	226.06	0.00	8.83	8.83	1176.01
1996 03 08 12	41817.60	0.11	488.71	0.00	-1.19	-1.19	317.28
1996 03 09 12	41817.60	0.00	491.87	0.00	-1.87	-1.87	280.08
1996 03 10 12	41817.60	0.00	492.63	0.00	0.41	0.41	351.78
1996 03 11 12	42163.20	0.23	490.80	0.00	2.96	2.96	415.11
1996 03 12 12	42163.20	0.28	469.21	0.00	7.41	7.41	501.70
1996 03 13 12	42163.20	0.00	473.73	0.00	12.51	12.51	1098.16
1996 03 14 12	42508.80	0.00	437.91	0.00	18.25	18.25	1670.69
1996 03 15 12	42508.80	0.09	450.93	0.00	20.31	20.31	1793.93
1996 03 16 12	42508.80	0.87	388.93	0.00	19.89	19.89	1766.98
1996 03 17 12	42854.40	5.72	258.52	0.00	19.74	19.74	1749.20
1996 03 18 12	42854.40	12.44	307.55	0.00	17.12	17.12	1580.45
1996 03 19 12	42854.40	1.08	461.34	0.00	9.19	9.19	782.06
1996 03 20 12	43200.00	0.00	431.35	0.00	5.91	5.91	511.02
1996 03 21 12	43200.00	0.00	506.82	0.00	5.41	5.41	528.63
1996 03 22 12	43200.00	0.00	499.51	0.00	9.94	9.94	584.20
1996 03 23 12	43545.60	0.00	444.72	0.00	12.56	12.56	821.98
1996 03 24 12	43545.60	0.61	285.22	0.00	16.31	16.31	1515.20
1996 03 25 12	43545.60	45.25	290.00	0.00	16.78	16.78	1653.30
1996 03 26 12	43891.20	9.27	125.12	0.00	7.19	7.19	851.55
1996 03 27 12	43891.20	4.14	191.80	0.00	9.06	9.06	1049.26
1996 03 28 12	43891.20	0.10	248.02	0.00	13.50	13.50	1396.33
1996 03 29 12	44236.80	0.50	444.72	0.00	14.31	14.31	1330.21
1996 03 30 12	44236.80	16.37	311.28	0.00	16.99	16.99	1699.17
1996 03 31 12	44236.80	6.70	502.40	0.00	18.93	18.93	1835.89
1996 04 01 12	44582.40	0.00	526.19	0.00	12.45	12.45	1033.19
1996 04 02 12	44582.40	0.28	534.13	0.00	10.33	10.33	755.94
1996 04 03 12	44582.40	0.00	299.86	0.00	13.14	13.14	1002.87
1996 04 04 12	44928.00	0.00	424.47	0.00	16.34	16.34	1546.21
1996 04 05 12	44928.00	0.57	247.42	0.00	14.52	14.52	1364.69
1996 04 06 12	44949.08	13.68	391.98	0.00	8.26	8.26	937.36
1996 04 07 12	45273.60	0.00	536.74	0.00	7.76	7.76	722.36
1996 04 08 12	45273.60	0.00	529.95	0.00	12.46	12.46	970.79
1996 04 09 12	45391.59	0.00	398.73	0.00	11.59	11.59	945.76
1996 04 10 12	45619.20	0.00	533.93	0.00	10.70	10.70	784.75
1996 04 11 12	45619.20	0.22	493.10	0.00	15.03	15.03	1301.36
1996 04 12 12	45737.19	0.14	364.50	0.00	18.47	18.47	1632.47
1996 04 13 12	45964.80	47.11	433.55	0.00	20.23	20.23	1936.54
1996 04 14 12	45964.80	15.05	320.86	0.00	21.08	21.08	2045.39
1996 04 15 12	45985.88	11.35	509.96	0.00	15.99	15.99	1494.47
1996 04 16 12	46310.40	0.00	546.30	0.00	12.25	12.25	887.38
1996 04 17 12	46310.40	0.59	479.86	0.00	14.80	14.80	1090.33
1996 04 18 12	46310.40	0.56	388.24	0.00	18.63	18.63	1817.13
1996 04 19 12	46656.00	0.01	477.20	0.00	23.10	23.10	2363.79
1996 04 20 12	46656.00	0.00	496.70	0.00	24.26	24.26	2374.89
1996 04 21 12	46656.00	2.95	416.24	0.00	22.47	22.47	2169.65
1996 04 22 12	47001.60	11.48	394.49	0.00	22.33	22.33	2218.35
1996 04 23 12	47001.60	40.96	520.50	0.00	20.52	20.52	1972.77
1996 04 24 12	47001.60	0.31	545.98	0.00	15.24	15.24	1248.29
1996 04 25 12	47347.20	0.00	535.82	0.00	18.15	18.15	1585.11
1996 04 26 12	47347.20	4.90	516.87	0.00	21.48	21.48	1904.15
1996 04 27 12	47347.20	0.27	549.83	0.00	18.65	18.65	1309.15
1996 04 28 12	47567.40	2.48	490.16	0.00	21.77	21.77	2032.98
1996 04 29 12	47692.80	11.89	290.01	0.00	20.45	20.45	2102.26
1996 04 30 12	47692.80	0.57	550.67	0.00	11.57	11.57	999.25
1996 05 01 12	47692.80	0.00	585.64	0.00	15.26	15.26	1137.58
1996 05 02 12	48038.40	0.00	572.17	0.00	18.12	18.12	1621.17
1996 05 03 12	48038.40	0.00	577.19	0.00	20.78	20.78	1885.59
1996 05 04 12	48038.40	0.00	571.01	0.00	23.77	23.77	2245.88
1996 05 05 12	48258.60	0.00	560.94	0.00	25.62	25.62	2667.13
1996 05 06 12	48384.00	0.00	489.28	0.00	25.04	25.04	2475.68
1996 05 07 12	48384.00	0.00	556.14	0.00	24.64	24.64	2289.63
1996 05 08 12	48384.00	1.11	493.11	0.00	23.15	23.15	2219.07
1996 05 09 12	48726.22	2.25	409.13	0.00	23.76	23.76	2397.39
1996 05 10 12	48729.60	2.99	432.13	0.00	24.45	24.45	2479.89
1996 05 11 12	48729.60	11.04	359.84	0.00	22.46	22.46	2278.97
1996 05 12 12	48729.60	0.20	574.18	0.00	20.39	20.39	1807.39
1996 05 13 12	49071.82	0.05	339.80	0.00	18.67	18.67	1605.82
1996 05 14 12	49075.20	0.17	375.20	0.00	22.06	22.06	2120.56
1996 05 15 12	49075.20	0.00	560.38	0.00	23.81	23.81	2292.93
1996 05 16 12	49075.20	0.00	539.73	0.00	24.27	24.27	2272.13
1996 05 17 12	49295.40	0.00	550.43	0.00	25.06	25.06	2409.04
1996 05 18 12	49420.80	0.00	554.96	0.00	25.57	25.57	2527.18
1996 05 19 12	49420.80	0.00	539.07	0.00	25.44	25.44	2491.55
1996 05 20 12	49420.80	0.00	559.16	0.00	25.25	25.25	2454.09
1996 05 21 12	49420.80	0.00	558.02	0.00	25.79	25.79	2521.49
1996 05 22 12	49722.35	0.00	549.57	0.00	26.82	26.82	2361.39
1996 05 23 12	49766.40	0.00	566.12	0.00	27.67	27.67	2511.58
1996 05 24 12	49766.40	0.00	566.09	0.00	26.21	26.21	2384.75
1996 05 25 12	49766.40	0.00	506.47	0.00	26.83	26.83	2583.74
1996 05 26 12	49766.40	0.00	469.15	0.00	27.02	27.02	2718.10
1996 05 27 12	49787.48	0.16	475.89	0.00	27.56	27.56	2840.12
1996 05 28 12	50108.62	22.37	288.71	0.00	26.96	26.96	2900.53
1996 05 29 12	50112.00	38.65	279.83	0.00	25.62	25.62	2862.43
1996 05 30 12	50112.00	0.87	541.07	0.00	23.73	23.73	2344.24
1996 05 31 12	50112.00	0.00	556.50	0.00	22.60	22.60	2024.47
1996 06 01 12	50112.00	12.04	354.06	0.00	24.66	24.66	2471.70
1996 06 02 12	50112.00	37.57	384.87	0.00	24.71	24.71	2586.07
1996 06 03 12	50229.99	1.15	622.32	0.00	24.94	24.94	2186.61
1996 06 04 12	50413.56	1.76	541.37	0.00	24.30	24.30	1969.81
1996 06 05 12	50457.60	3.45	518.89	0.00	25.35	25.35	2279.60
1996 06 06 12	50457.60	0.00	530.56	0.00	24.72	24.72	2314.71
1996 06 07 12	50457.60	1.15	362.07	0.00	24.39	24.39	2443.80
1996 06 08 12	50457.60	9.36	403.24	0.00	24.01	24.01	2415.76
1996 06 09 12	50457.60	4.16	472.11	0.00	20.97	20.97	1890.22
1996 06 10 12	50457.60	0.61	548.05	0.00	22.95	22.95	1886.14
1996 06 11 12	50457.60	0.00	501.44	0.00	25.37	25.37	2347.71
1996 06 12 12	50457.60	1.78	444.79	0.00	25.49	25.49	2639.33
1996 06 13 12	50457.60	27.65	325.38	0.00	25.12	25.12	2637.89
1996 06 14 12	50457.60	31.86	245.31	0.00	24.88	24.88	2640.59
1996 06 15 12	50478.68	10.63	318.97	0.00	25.29	25.29	2644.07
1996 06 16 12	50575.59	4.39	479.64	0.00	26.78	26.78	2685.83
1996 06 17 12	50677.80	0.39	524.45	0.00	27.27	27.27	2738.07
1996 06 18 12	50677.80	1.73	453.69	0.00	27.02	27.02	2767.09
1996 06 19 12	50677.80	1.86	355.65	0.00	26.59	26.59	2810.45
1996 06 20 12	50677.80	4.16	360.45	0.00	26.06	26.06	2727.57
1996 06 21 12	50677.80	0.67	468.09	0.00	26.69	26.69	2791.63
1996 06 22 12	50677.80	3.20	484.75	0.00	27.71	27.71	2828.01
1996 06 23 12	50677.80	11.16	432.02	0.00	26.83	26.83	2784.70
1996 06 24 12	50575.59	18.86	359.98	0.00	25.64	25.64	2697.55
1996 06 25 12	50575.59	6.38	453.13	0.00	26.61	26.61	2752.98
1996 06 26 12	50478.68	3.44	439.38	0.00	28.24	28.24	2893.48
1996 06 27 12	50457.60	0.84	430.36	0.00	28.33	28.33	2792.89
1996 06 28 12	50457.60	0.07	584.46	0.00	27.27	27.27	2527.44
1996 06 29 12	50457.60	0.25	588.24	0.00	27.69	27.69	2642.07
1996 06 30 12	50457.60	0.05	604.58	0.00	27.98	27.98	2543.26
1996 07 01 12	50457.60	0.00	578.28	0.00	28.24	28.24	2572.86
1996 07 02 12	50457.60	0.00	596.41	0.00	28.37	28.37	2785.03
1996 07 03 12	50457.60	0.00	460.59	0.00	27.80	27.80	2734.53
1996 07 04 12	50457.60	0.00	644.99	0.00	27.25	27.25	2395.94
1996 07 05 12	50457.60	0.00	623.34	0.00	25.35	25.35	2137.30
1996 07 06 12	50457.60	0.00	526.85	0.00	27.66	27.66	2591.72
1996 07 07 12	50332.20	0.18	567.82	0.00	29.05	29.05	3028.94
1996 07 08 12	50112.00	3.42	440.95	0.00	27.06	27.06	2864.77
1996 07 09 12	50112.00	0.69	429.59	0.00	28.03	28.03	2987.18
1996 07 10 12	50112.00	3.51	413.34	0.00	27.34	27.34	2693.26
1996 07 11 12	50112.00	0.00	513.94	0.00	25.11	25.11	2274.59
1996 07 12 12	50112.00	0.34	553.48	0.00	27.16	27.16	2387.69
1996 07 13 12	50112.00	9.44	378.51	0.00	28.34	28.34	2829.21
1996 07 14 12	49986.60	2.56	401.22	0.00	27.19	27.19	2888.50
1996 07 15 12	49766.40	4.23	433.78	0.00	27.01	27.01	2819.78
1996 07 16 12	49766.40	6.05	436.56	0.00	27.58	27.58	2851.57
1996 07 17 12	49766.40	2.84	459.19	0.00	26.52	26.52	2747.42
1996 07 18 12	49766.40	2.72	512.60	0.00	27.26	27.26	2815.94
1996 07 19 12	49766.40	2.54	368.21	0.00	27.95	27.95	3018.92
1996 07 20 12	49441.88	0.00	510.92	0.00	28.10	28.10	2949.11
1996 07 21 12	49420.80	0.73	580.45	0.00	28.42	28.42	2911.33
1996 07 22 12	49420.80	0.93	636.28	0.00	28.07	28.07	2812.99
1996 07 23 12	49420.80	2.21	600.72	0.00	29.17	29.17	2975.90
1996 07 24 12	49417.42	2.87	373.87	0.00	27.80	27.80	2778.06
1996 07 25 12	49075.20	1.34	395.11	0.00	26.64	26.64	2759.92
1996 07 26 12	49075.20	1.92	348.22	0.00	25.50	25.50	2544.22
1996 07 27 12	49075.20	6.09	457.52	0.00	26.37	26.37	2642.44
1996 07 28 12	49075.20	7.21	383.22	0.00	26.52	26.52	2724.68
1996 07 29 12	48750.68	3.84	509.49	0.00	27.34	27.34	2610.04
1996 07 30 12	48729.60	7.11	516.60	0.00	27.26	27.26	2791.58
1996 07 31 12	48729.60	3.54	388.30	0.00	26.83	26.83	2780.81
1996 08 01 12	48729.60	11.18	326.95	0.00	26.14	26.14	2761.67
1996 08 02 12	48405.08	6.16	422.40	0.00	26.36	26.36	2747.57
1996 08 03 12	48384.00	5.76	403.21	0.00	27.16	27.16	2888.78
1996 08 04 12	48384.00	0.01	488.74	0.00	27.43	27.43	2730.25
1996 08 05 12	48384.00	0.07	388.53	0.00	28.57	28.57	3059.66
1996 08 06 12	48038.40	12.87	379.85	0.00	27.35	27.35	2839.27
1996 08 07 12	48038.40	0.01	422.62	0.00	27.28	27.28	2803.21
1996 08 08 12	48038.40	0.62	478.17	0.00	28.10	28.10	2853.28
1996 08 09 12	47994.35	12.96	345.46	0.00	27.99	27.99	2778.01
1996 08 10 12	47692.80	1.69	340.30	0.00	27.07	27.07	2770.70
1996 08 11 12	47692.80	3.23	411.27	0.00	26.54	26.54	2599.77
1996 08 12 12	47692.80	3.33	394.73	0.00	25.81	25.81	2674.29
1996 08 13 12	47347.20	0.42	387.95	0.00	25.75	25.75	2538.60
1996 08 14 12	47347.20	0.00	545.98	0.00	26.41	26.41	2472.06
1996 08 15 12	47347.20	0.00	552.52	0.00	25.85	25.85	2344.72
1996 08 16 12	47119.59	0.00	563.45	0.00	27.73	27.73	2432.97
1996 08 17 12	47001.60	0.14	471.11	0.00	27.79	27.79	2555.04
1996 08 18 12	47001.60	0.13	449.08	0.00	27.44	27.44	2644.47
1996 08 19 12	46998.22	0.10	459.00	0.00	27.11	27.11	2671.03
1996 08 20 12	46656.00	0.53	468.15	0.00	27.72	27.72	2626.00
1996 08 21 12	46656.00	0.90	420.91	0.00	27.28	27.28	2622.52
1996 08 22 12	46656.00	0.00	560.24	0.00	26.16	26.16	2366.60
1996 08 23 12	46310.40	0.09	457.26	0.00	26.83	26.83	2516.60
1996 08 24 12	46310.40	3.31	543.50	0.00	28.27	28.27	2473.67
1996 08 25 12	46310.40	0.89	393.60	0.00	27.63	27.63	2533.10
1996 08 26 12	45964.80	1.78	414.75	0.00	27.05	27.05	2673.24
1996 08 27 12	45964.80	1.82	369.21	0.00	26.31	26.31	2640.49
1996 08 28 12	45964.80	2.78	389.14	0.00	25.91	25.91	2611.57
1996 08 29 12	45619.20	15.29	338.35	0.00	26.32	26.32	2696.24
1996 08 30 12	45619.20	8.00	349.45	0.00	24.98	24.98	2539.14
1996 08 31 12	45619.20	2.53	370.52	0.00	23.90	23.90	2388.16
1996 09 01 12	45273.60	0.06	251.23	0.00	23.65	23.65	2428.61
1996 09 02 12	45273.60	0.15	229.50	0.00	24.32	24.32	2512.34
1996 09 03 12	45273.60	0.00	246.77	0.00	24.70	24.70	2538.32
1996 09 04 12	44928.00	1.08	295.85	0.00	25.22	25.22	2491.87
1996 09 05 12	44928.00	7.71	296.15	0.00	25.29	25.29	2481.14
1996 09 06 12	44928.00	1.52	365.61	0.00	26.08	26.08	2595.90
1996 09 07 12	44582.40	0.00	463.40	0.00	27.09	27.09	2637.78
1996 09 08 12	44582.40	0.00	351.74	0.00	27.40	27.40	2759.29
1996 09 09 12	44582.40	4.88	355.51	0.00	26.35	26.35	2729.31
1996 09 10 12	44236.80	0.52	512.49	0.00	26.85	26.85	2498.24
1996 09 11 12	44236.80	0.00	496.24	0.00	27.51	27.51	2472.29
1996 09 12 12	44236.80	0.00	543.12	0.00	26.57	26.57	2262.06
1996 09 13 12	43891.20	0.00	436.85	0.00	24.97	24.97	1990.91
1996 09 14 12	43891.20	0.11	377.78	0.00	23.01	23.01	2073.03
1996 09 15 12	43891.20	0.81	304.01	0.00	24.99	24.99	2581.55
1996 09 16 12	43545.60	5.22	392.61	0.00	26.88	26.88	2734.01
1996 09 17 12	43545.60	2.69	505.50	0.00	27.54	27.54	2819.68
1996 09 18 12	43545.60	0.00	528.53	0.00	22.18	22.18	1975.48
1996 09 19 12	43200.00	4.77	523.29	0.00	20.90	20.90	1750.01
1996 09 20 12	43200.00	10.15	275.57	0.00	21.71	21.71	2180.36
1996 09 21 12	42854.40	11.43	425.32	0.00	23.60	23.60	2353.97
1996 09 22 12	42854.40	0.40	529.29	0.00	22.95	22.95	1896.12
1996 09 23 12	42854.40	0.22	530.94	0.00	22.28	22.28	1575.69
1996 09 24 12	42508.80	0.00	519.16	0.00	22.86	22.86	1939.38
1996 09 25 12	42508.80	0.00	469.71	0.00	24.67	24.67	2184.69
1996 09 26 12	42508.80	10.41	391.23	0.00	23.52	23.52	2271.84
1996 09 27 12	42163.20	30.01	229.79	0.00	23.82	23.82	2545.00
1996 09 28 12	42163.20	13.47	447.96	0.00	19.35	19.35	1878.83
1996 09 29 12	42163.20	0.00	531.99	0.00	15.14	15.14	1129.56
1996 09 30 12	41817.60	0.00	501.71	0.00	16.40	16.40	1376.50
1996 10 01 12	41817.60	0.00	282.80	0.00	23.39	23.39	2320.88
1996 10 02 12	41817.60	0.00	386.88	0.00	24.64	24.64	2520.40
1996 10 03 12	41472.00	0.00	487.72	0.00	24.31	24.31	2404.78
1996 10 04 12	41472.00	0.25	467.40	0.00	22.54	22.54	2123.20
1996 10 05 12	41472.00	0.04	405.08	0.00	22.10	22.10	1963.16
1996 10 06 12	41126.40	0.15	218.90	0.00	18.76	18.76	1781.62
1996 10 07 12	41126.40	0.07	414.45	0.00	19.97	19.97	1798.21
1996 10 08 12	41126.40	0.00	469.56	0.00	19.49	19.49	1565.32
1996 10 09 12	40780.80	0.00	505.32	0.00	20.46	20.46	1583.68
1996 10 10 12	40780.80	0.00	505.37	0.00	17.99	17.99	1183.53
1996 10 11 12	40780.80	0.00	504.23	0.00	13.97	13.97	991.18
1996 10 12 12	40435.20	0.00	501.47	0.00	15.16	15.16	1032.93
1996 10 13 12	40435.20	0.00	440.35	0.00	17.69	17.69	1349.06
1996 10 14 12	40435.20	0.00	453.50	0.00	21.15	21.15	1635.87
1996 10 15 12	40089.60	0.00	490.40	0.00	19.62	19.62	1440.09
1996 10 16 12	40089.60	0.00	298.76	0.00	19.86	19.86	1718.07
1996 10 17 12	40089.60	0.00	375.20	0.00	24.11	24.11	2284.59
1996 10 18 12	39744.00	0.61	495.47	0.00	19.58	19.58	1689.54
1996 10 19 12	39744.00	0.00	488.75	0.00	12.46	12.46	734.52
1996 10 20 12	39744.00	0.14	468.67	0.00	15.70	15.70	1061.71
1996 10 21 12	39442.44	5.04	435.74	0.00	19.65	19.65	1744.80
1996 10 22 12	39398.40	6.11	238.21	0.00	19.23	19.23	2002.70
1996 10 23 12	39398.40	2.32	432.45	0.00	11.44	11.44	908.83
1996 10 24 12	39377.32	0.04	383.22	0.00	13.73	13.73	934.99
1996 10 25 12	39052.80	21.34	183.06	0.00	15.63	15.63	1610.07
1996 10 26 12	39052.80	34.94	263.80	0.00	19.45	19.45	2049.01
1996 10 27 12	39052.80	0.07	410.12	0.00	24.67	24.67	2550.99
1996 10 28 12	38707.20	0.19	427.06	0.00	25.11	25.11	2461.53
1996 10 29 12	38707.20	0.13	444.76	0.00	23.61	23.61	2246.12
1996 10 30 12	38707.20	3.32	378.77	0.00	22.38	22.38	2097.98
1996 10 31 12	38405.65	0.00	435.05	0.00	19.66	19.66	1470.75
1996 11 01 12	38361.60	0.17	272.17	0.00	20.59	20.59	2008.91
1996 11 02 12	38361.60	0.14	404.72	0.00	11.59	11.59	983.85
1996 11 03 12	38361.60	0.00	404.70	0.00	6.73	6.73	613.34
1996 11 04 12	38016.00	0.00	379.31	0.00	9.77	9.77	850.53
1996 11 05 12	38016.00	0.00	162.84	0.00	17.88	17.88	1739.15
1996 11 06 12	38016.00	11.45	342.64	0.00	21.24	21.24	2111.29
1996 11 07 12	37994.92	18.73	142.41	0.00	21.98	21.98	2347.51
1996 11 08 12	37670.40	0.00	395.57	0.00	14.18	14.18	1197.94
1996 11 09 12	37670.40	0.00	389.26	0.00	8.23	8.23	685.99
1996 11 10 12	37670.40	0.00	381.80	0.00	9.48	9.48	735.14
1996 11 11 12	37649.32	0.00	177.01	0.00	8.34	8.34	756.69
1996 11 12 12	37324.80	0.00	210.37	0.00	11.44	11.44	907.67
1996 11 13 12	37324.80	0.00	369.90	0.00	11.72	11.72	966.80
1996 11 14 12	37324.80	0.17	367.47	0.00	14.47	14.47	1174.00
1996 11 15 12	37324.80	0.05	366.00	0.00	14.85	14.85	1230.00
1996 11 16 12	36982.58	0.23	216.74	0.00	13.69	13.69	1241.42
1996 11 17 12	36979.20	6.68	143.42	0.00	17.57	17.57	1761.00
1996 11 18 12	36979.20	5.34	239.75	0.00	18.28	18.28	1880.69
1996 11 19 12	36979.20	0.00	221.34	0.00	19.46	19.46	1933.73
1996 11 20 12	36958.12	0.00	343.12	0.00	20.78	20.78	2004.60
1996 11 21 12	36633.60	0.00	326.36	0.00	21.77	21.77	2208.32
1996 11 22 12	36633.60	0.00	358.75	0.00	12.81	12.81	1180.30
1996 11 23 12	36633.60	0.00	263.38	0.00	10.89	10.89	1026.58
1996 11 24 12	36633.60	0.42	263.75	0.00	18.64	18.64	1711.66
1996 11 25 12	36633.60	12.53	179.93	0.00	13.90	13.90	1383.97
1996 11 26 12	36413.40	0.00	316.21	0.00	6.08	6.08	734.77
