  36.64
 200.00
1452362241
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1998 09 14 12	44236.80	12.21	224.81	0.00	21.91	21.91	2449.15
1998 09 15 12	43891.20	17.68	180.36	0.00	20.51	20.51	2252.08
1998 09 16 12	43891.20	0.14	240.69	0.00	21.94	21.94	2346.14
1998 09 17 12	43545.60	1.09	362.22	0.00	23.39	23.39	2381.70
1998 09 18 12	43545.60	0.01	316.05	0.00	24.37	24.37	2367.82
1998 09 19 12	43545.60	0.06	441.40	0.00	25.19	25.19	2232.51
1998 09 20 12	43200.00	0.08	351.43	0.00	25.65	25.65	2353.40
1998 09 21 12	43200.00	0.48	378.48	0.00	25.70	25.70	2509.84
1998 09 22 12	42854.40	1.50	412.87	0.00	23.10	23.10	2186.97
1998 09 23 12	42854.40	0.00	321.40	0.00	19.40	19.40	1652.45
1998 09 24 12	42854.40	8.66	277.52	0.00	20.29	20.29	1869.74
1998 09 25 12	42508.80	0.35	453.75	0.00	24.32	24.32	2229.70
1998 09 26 12	42508.80	0.00	470.65	0.00	24.70	24.70	2143.44
1998 09 27 12	42163.20	0.00	461.17	0.00	24.70	24.70	2172.66
1998 09 28 12	42163.20	0.14	455.44	0.00	27.09	27.09	2384.77
1998 09 29 12	41817.60	4.44	462.92	0.00	26.47	26.47	2256.37
1998 09 30 12	41817.60	5.41	323.20	0.00	25.20	25.20	2316.58
1998 10 01 12	41817.60	0.16	406.79	0.00	19.80	19.80	1744.86
1998 10 02 12	41472.00	2.13	190.00	0.00	14.88	14.88	1349.78
1998 10 03 12	41472.00	0.42	348.56	0.00	19.85	19.85	1923.37
1998 10 04 12	41126.40	17.51	335.64	0.00	21.56	21.56	2010.83
1998 10 05 12	41126.40	49.57	234.27	0.00	22.52	22.52	2322.84
1998 10 06 12	41070.19	45.51	112.29	0.00	18.34	18.34	1994.72
1998 10 07 12	40780.80	0.16	415.80	0.00	13.33	13.33	1176.26
1998 10 08 12	40780.80	6.87	411.58	0.00	12.76	12.76	1107.66
1998 10 09 12	40435.20	0.00	459.66	0.00	11.64	11.64	1040.52
1998 10 10 12	40435.20	2.10	455.95	0.00	12.34	12.34	1091.79
1998 10 11 12	40249.57	0.00	450.57	0.00	13.71	13.71	1213.13
1998 10 12 12	40089.60	0.00	421.01	0.00	16.47	16.47	1350.27
1998 10 13 12	40089.60	0.00	447.48	0.00	14.58	14.58	1057.94
1998 10 14 12	39744.00	0.00	432.26	0.00	16.05	16.05	1029.86
1998 10 15 12	39744.00	0.20	423.73	0.00	17.07	17.07	1371.34
1998 10 16 12	39558.37	5.40	382.78	0.00	19.62	19.62	1796.09
1998 10 17 12	39398.40	19.52	275.32	0.00	22.59	22.59	2253.75
1998 10 18 12	39398.40	11.06	394.86	0.00	18.46	18.46	1724.09
1998 10 19 12	39052.80	0.00	432.04	0.00	12.36	12.36	1037.63
1998 10 20 12	39052.80	0.00	409.64	0.00	12.31	12.31	957.36
1998 10 21 12	38954.48	0.00	419.50	0.00	15.30	15.30	1135.04
1998 10 22 12	38707.20	0.00	432.18	0.00	9.24	9.24	754.13
1998 10 23 12	38707.20	0.00	426.41	0.00	8.67	8.67	658.88
1998 10 24 12	38397.44	0.00	281.99	0.00	9.89	9.89	769.94
1998 10 25 12	38361.60	0.00	413.15	0.00	13.18	13.18	978.80
1998 10 26 12	38360.46	0.00	384.71	0.00	15.62	15.62	1188.46
1998 10 27 12	38016.00	0.00	392.78	0.00	17.60	17.60	1428.47
1998 10 28 12	38016.00	0.03	389.47	0.00	19.03	19.03	1541.37
1998 10 29 12	37917.68	0.01	322.22	0.00	20.45	20.45	1802.75
1998 10 30 12	37670.40	0.91	389.94	0.00	19.50	19.50	1654.58
1998 10 31 12	37670.40	0.27	242.94	0.00	15.02	15.02	1246.65
1998 11 01 12	37484.77	0.00	125.82	0.00	14.71	14.71	1439.07
1998 11 02 12	37324.80	4.26	222.94	0.00	15.60	15.60	1526.58
1998 11 03 12	37324.80	0.91	114.98	0.00	11.77	11.77	1237.47
1998 11 04 12	37096.34	0.04	130.17	0.00	6.45	6.45	826.78
1998 11 05 12	36979.20	0.27	264.29	0.00	4.89	4.89	690.67
1998 11 06 12	36979.20	3.48	290.09	0.00	3.41	3.41	586.50
1998 11 07 12	36793.57	7.14	110.53	0.00	3.04	3.04	626.16
1998 11 08 12	36633.60	3.02	259.07	0.00	6.01	6.01	856.40
1998 11 09 12	36633.60	1.08	194.77	0.00	9.18	9.18	1088.49
1998 11 10 12	36492.74	8.45	314.11	0.00	13.18	13.18	1284.81
1998 11 11 12	36288.00	3.11	331.14	0.00	5.16	5.16	494.77
1998 11 12 12	36288.00	0.00	195.76	0.00	6.89	6.89	544.72
1998 11 13 12	36231.79	0.00	287.46	0.00	10.36	10.36	794.22
1998 11 14 12	35978.24	0.00	304.24	0.00	12.36	12.36	1167.90
1998 11 15 12	35942.40	0.00	312.61	0.00	10.55	10.55	994.46
1998 11 16 12	35942.40	0.05	303.01	0.00	11.18	11.18	1011.40
1998 11 17 12	35756.77	0.01	309.69	0.00	10.68	10.68	939.34
1998 11 18 12	35596.80	0.14	303.47	0.00	10.46	10.46	1008.71
1998 11 19 12	35596.80	7.20	76.37	0.00	12.68	12.68	1248.33
1998 11 20 12	35595.66	9.35	309.30	0.00	6.78	6.78	727.89
1998 11 21 12	35411.17	0.14	307.67	0.00	6.79	6.79	625.57
1998 11 22 12	35251.20	0.17	299.60	0.00	7.68	7.68	702.39
1998 11 23 12	35251.20	0.19	290.78	0.00	11.38	11.38	1012.39
1998 11 24 12	35251.20	0.30	290.68	0.00	10.23	10.23	899.28
1998 11 25 12	35110.34	0.02	289.57	0.00	12.67	12.67	1189.13
1998 11 26 12	34941.44	0.00	296.13	0.00	9.99	9.99	727.89
1998 11 27 12	34905.60	0.49	292.09	0.00	11.61	11.61	761.21
1998 11 28 12	34905.60	0.71	281.38	0.00	14.37	14.37	1361.02
1998 11 29 12	34904.46	2.17	252.24	0.00	17.13	17.13	1711.64
1998 11 30 12	34764.74	11.26	215.59	0.00	16.23	16.23	1571.70
1998 12 01 12	34637.41	0.12	287.04	0.00	11.80	11.80	1089.38
1998 12 02 12	34560.00	0.20	279.52	0.00	11.76	11.76	1112.46
1998 12 03 12	34560.00	0.00	243.23	0.00	16.92	16.92	1623.90
1998 12 04 12	34560.00	13.05	157.98	0.00	16.01	16.01	1648.01
1998 12 05 12	34558.86	1.12	266.38	0.00	16.04	16.04	1636.49
1998 12 06 12	34503.79	0.66	203.81	0.00	18.54	18.54	1818.35
1998 12 07 12	34374.37	2.15	254.51	0.00	10.10	10.10	1058.99
1998 12 08 12	34291.81	0.20	281.71	0.00	5.38	5.38	659.78
1998 12 09 12	34215.11	0.11	290.63	0.00	2.98	2.98	435.66
1998 12 10 12	34214.40	0.98	229.33	0.00	4.39	4.39	499.45
1998 12 11 12	34214.40	3.93	255.53	0.00	2.71	2.71	518.30
1998 12 12 12	34214.40	7.14	56.66	0.00	4.47	4.47	685.56
1998 12 13 12	34214.40	6.11	277.86	0.00	5.61	5.61	691.27
1998 12 14 12	34214.40	0.00	284.22	0.00	5.28	5.28	602.67
1998 12 15 12	34214.40	0.00	282.94	0.00	5.86	5.86	506.67
1998 12 16 12	34213.26	0.00	229.83	0.00	4.95	4.95	619.26
1998 12 17 12	34196.14	0.20	278.15	0.00	2.53	2.53	493.75
1998 12 18 12	34158.19	0.99	245.90	0.00	4.32	4.32	550.52
1998 12 19 12	34158.19	7.49	139.96	0.00	5.89	5.89	830.18
1998 12 20 12	34158.19	0.00	163.50	0.00	5.41	5.41	797.17
1998 12 21 12	34158.19	8.00	158.27	0.00	6.30	6.30	893.46
1998 12 22 12	34158.19	0.07	281.65	0.00	-9.18	-9.18	231.44
1998 12 23 12	34158.19	0.27	99.99	0.00	-8.26	-8.26	260.55
1998 12 24 12	34196.14	0.02	279.00	0.00	-5.85	-5.85	300.16
1998 12 25 12	34196.14	0.00	275.16	0.00	-5.52	-5.52	277.76
1998 12 26 12	34213.26	0.00	277.85	0.00	-3.17	-3.17	344.68
1998 12 27 12	34214.40	0.00	219.40	0.00	-0.60	-0.60	469.49
1998 12 28 12	34214.40	0.00	281.22	0.00	2.32	2.32	576.72
1998 12 29 12	34214.40	0.00	262.48	0.00	1.80	1.80	584.39
1998 12 30 12	34214.40	0.19	110.74	0.00	-5.78	-5.78	198.22
1998 12 31 12	34214.40	0.00	282.23	0.00	-2.23	-2.23	274.92
1999 01 01 12	34214.40	5.47	98.20	0.00	-3.42	-3.42	355.21
1999 01 02 12	34250.24	21.60	166.08	0.00	-4.29	-4.29	416.62
1999 01 03 12	34331.54	0.00	225.48	0.00	-12.02	-12.02	205.51
1999 01 04 12	34419.14	0.00	275.69	0.00	-15.01	-15.01	161.63
1999 01 05 12	34541.75	0.06	140.46	0.00	-15.15	-15.15	190.17
1999 01 06 12	34560.00	0.57	255.32	0.00	-1.27	-1.27	513.57
1999 01 07 12	34560.00	0.02	178.10	0.00	-4.10	-4.10	425.13
1999 01 08 12	34560.00	0.77	161.26	0.00	-1.88	-1.88	498.83
1999 01 09 12	34560.71	0.00	282.33	0.00	-8.41	-8.41	273.63
1999 01 10 12	34719.97	0.00	251.48	0.00	-6.02	-6.02	331.45
1999 01 11 12	34849.39	0.00	237.49	0.00	-0.83	-0.83	459.78
1999 01 12 12	34905.60	0.22	244.85	0.00	4.49	4.49	718.36
1999 01 13 12	34905.60	4.12	93.07	0.00	2.91	2.91	696.00
1999 01 14 12	34905.60	0.07	213.60	0.00	-3.51	-3.51	430.31
1999 01 15 12	35022.75	0.00	273.85	0.00	-0.74	-0.74	487.73
1999 01 16 12	35195.00	0.02	271.55	0.00	2.67	2.67	595.98
1999 01 17 12	35251.20	8.28	177.32	0.00	5.05	5.05	734.33
1999 01 18 12	35251.20	0.00	289.60	0.00	4.13	4.13	621.73
1999 01 19 12	35287.04	0.00	266.24	0.00	5.44	5.44	528.46
1999 01 20 12	35498.48	0.01	284.12	0.00	7.22	7.22	763.53
1999 01 21 12	35596.80	0.00	183.45	0.00	11.72	11.72	1258.14
1999 01 22 12	35596.80	12.86	174.21	0.00	13.74	13.74	1401.83
1999 01 23 12	35632.64	1.64	144.38	0.00	4.94	4.94	809.55
1999 01 24 12	35886.19	0.00	294.81	0.00	0.85	0.85	539.37
1999 01 25 12	35942.40	0.00	292.75	0.00	0.79	0.79	554.46
1999 01 26 12	35942.40	0.00	298.32	0.00	1.35	1.35	574.03
1999 01 27 12	36102.37	0.00	286.90	0.00	7.81	7.81	815.00
1999 01 28 12	36288.00	0.13	128.20	0.00	9.31	9.31	1059.39
1999 01 29 12	36288.00	9.34	79.62	0.00	3.78	3.78	712.92
1999 01 30 12	36323.84	5.81	113.97	0.00	4.55	4.55	784.26
1999 01 31 12	36632.46	12.38	86.59	0.00	5.33	5.33	851.00
1999 02 01 12	36633.60	0.82	216.73	0.00	7.58	7.58	958.78
1999 02 02 12	36634.31	0.01	309.38	0.00	6.61	6.61	788.25
1999 02 03 12	36960.94	0.00	311.77	0.00	5.74	5.74	565.37
1999 02 04 12	36979.20	0.00	325.56	0.00	5.52	5.52	606.58
1999 02 05 12	36979.20	0.00	219.44	0.00	5.16	5.16	560.39
1999 02 06 12	37306.55	17.72	219.50	0.00	12.70	12.70	1277.53
1999 02 07 12	37324.80	47.97	275.21	0.00	14.19	14.19	1473.93
1999 02 08 12	37324.80	0.00	319.41	0.00	11.11	11.11	1075.18
1999 02 09 12	37669.26	0.00	317.17	0.00	14.34	14.34	1299.54
1999 02 10 12	37670.40	0.00	287.43	0.00	15.05	15.05	1441.79
1999 02 11 12	37706.24	7.00	195.15	0.00	17.24	17.24	1742.16
1999 02 12 12	38016.00	0.00	345.29	0.00	1.96	1.96	404.19
1999 02 13 12	38016.00	0.00	347.27	0.00	0.34	0.34	323.80
1999 02 14 12	38133.14	0.00	343.11	0.00	3.06	3.06	434.94
1999 02 15 12	38361.60	0.00	330.68	0.00	6.26	6.26	624.65
1999 02 16 12	38361.60	2.81	245.30	0.00	8.15	8.15	846.64
1999 02 17 12	38651.00	0.00	341.16	0.00	4.28	4.28	614.72
1999 02 18 12	38707.20	0.05	257.38	0.00	4.27	4.27	620.23
1999 02 19 12	38707.20	0.00	280.05	0.00	5.02	5.02	647.16
1999 02 20 12	39052.80	0.00	210.39	0.00	6.35	6.35	685.13
1999 02 21 12	39052.80	0.46	258.00	0.00	2.07	2.07	551.96
1999 02 22 12	39257.54	0.00	286.37	0.00	-0.36	-0.36	345.78
1999 02 23 12	39398.40	0.20	129.02	0.00	2.47	2.47	517.20
1999 02 24 12	39398.40	0.03	363.97	0.00	2.81	2.81	532.27
1999 02 25 12	39744.00	0.00	361.56	0.00	8.88	8.88	708.28
1999 02 26 12	39744.00	0.01	262.46	0.00	9.96	9.96	929.91
1999 02 27 12	39861.14	4.22	247.43	0.00	16.77	16.77	1557.67
1999 02 28 12	40089.60	0.00	378.97	0.00	8.64	8.64	636.17
1999 03 01 12	40089.60	0.00	415.52	0.00	8.81	8.81	547.21
1999 03 02 12	40435.20	2.38	290.50	0.00	11.55	11.55	820.40
1999 03 03 12	40435.20	0.13	437.37	0.00	3.16	3.16	515.52
1999 03 04 12	40639.94	0.00	418.94	0.00	3.51	3.51	405.17
1999 03 05 12	40780.80	0.18	264.22	0.00	8.83	8.83	858.30
1999 03 06 12	40780.80	12.19	383.02	0.00	6.81	6.81	877.24
1999 03 07 12	41126.40	0.00	435.06	0.00	0.79	0.79	455.98
1999 03 08 12	41126.40	34.56	135.65	0.00	1.18	1.18	569.64
1999 03 09 12	41472.00	3.15	433.29	0.00	5.20	5.20	757.04
1999 03 10 12	41472.00	0.00	375.20	0.00	2.83	2.83	581.49
1999 03 11 12	41472.00	1.88	400.18	0.00	5.00	5.00	647.76
1999 03 12 12	41817.60	0.09	327.18	0.00	3.02	3.02	498.09
1999 03 13 12	41817.60	10.30	105.80	0.00	2.55	2.55	580.04
1999 03 14 12	42163.20	15.01	321.87	0.00	0.28	0.28	531.21
1999 03 15 12	42163.20	3.51	456.66	0.00	1.75	1.75	439.22
1999 03 16 12	42199.04	0.00	458.85	0.00	4.40	4.40	494.69
1999 03 17 12	42508.80	0.00	366.40	0.00	8.13	8.13	757.94
1999 03 18 12	42508.80	0.00	306.57	0.00	7.59	7.59	737.54
1999 03 19 12	42854.40	0.00	151.05	0.00	6.83	6.83	662.09
1999 03 20 12	42854.40	10.96	102.79	0.00	7.12	7.12	847.78
1999 03 21 12	43200.00	0.39	467.08	0.00	6.46	6.46	715.91
1999 03 22 12	43200.00	0.00	237.27	0.00	6.70	6.70	567.67
1999 03 23 12	43200.00	0.76	292.40	0.00	8.51	8.51	895.24
1999 03 24 12	43545.60	0.01	395.88	0.00	9.73	9.73	945.00
1999 03 25 12	43545.60	0.00	472.35	0.00	7.14	7.14	627.41
1999 03 26 12	43891.20	0.00	479.48	0.00	4.42	4.42	480.26
1999 03 27 12	43891.20	0.10	476.17	0.00	5.31	5.31	598.61
1999 03 28 12	44200.96	2.65	108.65	0.00	7.91	7.91	843.32
1999 03 29 12	44236.80	2.48	469.66	0.00	10.62	10.62	1015.52
1999 03 30 12	44236.80	0.00	480.66	0.00	12.16	12.16	926.35
1999 03 31 12	44582.40	0.00	236.76	0.00	10.58	10.58	1086.46
1999 04 01 12	44582.40	0.00	476.01	0.00	15.26	15.26	1489.24
1999 04 02 12	44928.00	0.00	453.81	0.00	19.63	19.63	1806.43
1999 04 03 12	44928.00	33.52	243.89	0.00	20.34	20.34	2059.61
1999 04 04 12	44928.00	2.82	476.40	0.00	16.97	16.97	1508.36
1999 04 05 12	45273.60	9.71	328.68	0.00	17.69	17.69	1588.53
1999 04 06 12	45273.60	0.11	503.08	0.00	13.85	13.85	1147.09
1999 04 07 12	45619.20	0.00	489.72	0.00	16.10	16.10	1135.25
1999 04 08 12	45619.20	0.56	403.22	0.00	20.45	20.45	1913.78
1999 04 09 12	45760.06	4.27	498.45	0.00	16.16	16.16	1410.60
1999 04 10 12	45964.80	0.01	489.06	0.00	15.96	15.96	1458.15
1999 04 11 12	45964.80	0.00	507.85	0.00	13.08	13.08	958.31
1999 04 12 12	46310.40	0.00	506.28	0.00	10.60	10.60	882.41
1999 04 13 12	46310.40	2.30	203.04	0.00	12.21	12.21	1030.96
1999 04 14 12	46538.86	40.60	167.83	0.00	9.71	9.71	1151.19
1999 04 15 12	46656.00	3.82	183.47	0.00	9.09	9.09	1095.35
1999 04 16 12	46656.00	0.00	275.99	0.00	4.50	4.50	635.85
1999 04 17 12	47001.60	1.22	233.18	0.00	4.99	4.99	694.28
1999 04 18 12	47001.60	0.00	499.11	0.00	7.28	7.28	749.97
1999 04 19 12	47142.46	0.00	510.42	0.00	13.01	13.01	914.84
1999 04 20 12	47347.20	0.00	469.75	0.00	15.02	15.02	1117.51
1999 04 21 12	47347.20	0.01	480.54	0.00	19.59	19.59	1718.60
1999 04 22 12	47692.80	0.01	467.39	0.00	19.04	19.04	1764.91
1999 04 23 12	47692.80	0.00	305.64	0.00	18.90	18.90	1841.06
1999 04 24 12	47749.00	0.11	290.04	0.00	13.95	13.95	1371.26
1999 04 25 12	48038.40	19.19	177.26	0.00	11.54	11.54	1266.55
1999 04 26 12	48038.40	12.57	321.77	0.00	16.21	16.21	1701.93
1999 04 27 12	48266.86	1.09	346.76	0.00	17.18	17.18	1588.42
1999 04 28 12	48384.00	0.06	282.03	0.00	14.70	14.70	1405.50
1999 04 29 12	48384.00	0.00	357.87	0.00	13.54	13.54	1371.01
1999 04 30 12	48693.76	0.03	515.02	0.00	14.33	14.33	1178.29
1999 05 01 12	48729.60	0.00	519.76	0.00	14.38	14.38	1006.75
1999 05 02 12	48730.74	0.00	475.10	0.00	15.42	15.42	1121.34
1999 05 03 12	49075.20	0.17	490.18	0.00	16.74	16.74	1491.65
1999 05 04 12	49075.20	5.30	285.86	0.00	17.49	17.49	1795.43
1999 05 05 12	49093.45	38.69	480.92	0.00	20.00	20.00	1859.02
1999 05 06 12	49420.80	1.36	517.53	0.00	16.10	16.10	1252.93
1999 05 07 12	49420.80	0.01	513.26	0.00	13.71	13.71	974.62
1999 05 08 12	49439.06	0.00	519.81	0.00	15.31	15.31	1054.03
1999 05 09 12	49765.69	0.05	511.00	0.00	19.34	19.34	1430.85
1999 05 10 12	49766.40	0.00	459.53	0.00	20.31	20.31	1780.57
1999 05 11 12	49767.54	1.74	430.14	0.00	21.42	21.42	2127.04
1999 05 12 12	50076.16	5.32	347.87	0.00	19.67	19.67	1872.14
1999 05 13 12	50112.00	0.25	514.86	0.00	15.48	15.48	1408.41
1999 05 14 12	50112.00	0.00	498.04	0.00	16.22	16.22	1415.81
1999 05 15 12	50297.63	16.50	257.58	0.00	17.46	17.46	1728.54
1999 05 16 12	50457.60	0.00	494.55	0.00	22.32	22.32	2227.37
1999 05 17 12	50457.60	12.65	299.65	0.00	22.37	22.37	2272.08
1999 05 18 12	50513.81	2.56	511.30	0.00	17.46	17.46	1574.01
1999 05 19 12	50767.36	0.00	518.75	0.00	16.82	16.82	1313.69
1999 05 20 12	50803.20	0.00	505.23	0.00	17.82	17.82	1465.92
1999 05 21 12	50803.20	0.32	388.79	0.00	19.05	19.05	1697.01
1999 05 22 12	50901.52	0.00	509.82	0.00	21.14	21.14	1917.12
1999 05 23 12	51112.96	0.41	419.07	0.00	21.94	21.94	1912.12
1999 05 24 12	51148.80	0.03	514.89	0.00	16.86	16.86	1405.60
1999 05 25 12	51148.80	2.63	266.97	0.00	17.76	17.76	1486.79
1999 05 26 12	51205.00	0.13	520.15	0.00	16.63	16.63	1303.70
1999 05 27 12	51377.25	0.00	521.51	0.00	16.76	16.76	1162.76
1999 05 28 12	51494.40	0.00	490.39	0.00	19.00	19.00	1404.10
1999 05 29 12	51494.40	0.00	475.47	0.00	21.39	21.39	1630.42
1999 05 30 12	51494.40	7.95	285.56	0.00	21.33	21.33	2028.68
1999 05 31 12	51550.61	3.21	404.75	0.00	21.73	21.73	2198.81
1999 06 01 12	51680.03	7.43	453.56	0.00	23.26	23.26	2369.30
1999 06 02 12	51839.29	6.36	517.24	0.00	24.31	24.31	2392.54
1999 06 03 12	51840.00	0.00	438.95	0.00	23.78	23.78	2260.39
1999 06 04 12	51840.00	0.00	513.23	0.00	25.94	25.94	2620.59
1999 06 05 12	51840.00	0.00	522.60	0.00	25.86	25.86	2546.07
1999 06 06 12	51858.25	0.27	498.60	0.00	25.53	25.53	2460.71
1999 06 07 12	51980.86	0.21	513.10	0.00	25.67	25.67	2470.05
1999 06 08 12	52068.46	0.07	487.23	0.00	26.93	26.93	2551.22
1999 06 09 12	52149.76	0.00	449.57	0.00	25.04	25.04	2328.12
1999 06 10 12	52185.60	6.38	367.55	0.00	25.28	25.28	2433.10
1999 06 11 12	52185.60	4.57	384.11	0.00	25.12	25.12	2379.08
1999 06 12 12	52185.60	7.86	356.07	0.00	25.30	25.30	2483.46
1999 06 13 12	52185.60	0.72	405.66	0.00	24.46	24.46	2375.70
1999 06 14 12	52185.60	0.22	509.14	0.00	22.67	22.67	2140.65
1999 06 15 12	52185.60	0.00	536.46	0.00	17.93	17.93	1463.57
1999 06 16 12	52186.74	0.06	261.61	0.00	15.50	15.50	1346.16
1999 06 17 12	52203.86	0.13	530.27	0.00	14.69	14.69	1314.54
1999 06 18 12	52203.86	0.00	524.83	0.00	17.24	17.24	1304.44
1999 06 19 12	52241.81	0.17	202.12	0.00	17.71	17.71	1502.61
1999 06 20 12	52241.81	0.00	335.02	0.00	20.88	20.88	1956.01
1999 06 21 12	52241.81	0.11	297.34	0.00	23.92	23.92	2277.32
1999 06 22 12	52241.81	0.60	334.51	0.00	23.72	23.72	2222.36
1999 06 23 12	52241.81	14.04	250.87	0.00	22.94	22.94	2364.95
1999 06 24 12	52241.81	5.36	450.37	0.00	23.30	23.30	2356.00
1999 06 25 12	52203.86	0.23	421.03	0.00	25.56	25.56	2561.97
1999 06 26 12	52186.74	1.15	465.33	0.00	24.08	24.08	2540.33
1999 06 27 12	52185.60	8.45	356.06	0.00	24.03	24.03	2608.42
1999 06 28 12	52185.60	15.25	304.88	0.00	26.54	26.54	2906.93
1999 06 29 12	52185.60	0.63	482.98	0.00	22.98	22.98	2258.15
1999 06 30 12	52185.60	6.00	353.70	0.00	21.91	21.91	2223.08
1999 07 01 12	52185.60	16.00	298.74	0.00	24.29	24.29	2628.75
1999 07 02 12	52185.60	0.50	403.03	0.00	26.74	26.74	2846.12
1999 07 03 12	52184.89	0.61	538.97	0.00	27.31	27.31	2800.30
1999 07 04 12	52108.19	0.36	533.20	0.00	27.10	27.10	2722.18
1999 07 05 12	52025.63	0.40	485.01	0.00	26.65	26.65	2689.29
1999 07 06 12	51896.21	0.03	427.42	0.00	27.40	27.40	2822.72
1999 07 07 12	51841.14	3.14	537.41	0.00	27.77	27.77	2774.79
1999 07 08 12	51840.00	0.39	516.70	0.00	26.66	26.66	2570.51
1999 07 09 12	51840.00	0.12	457.06	0.00	27.84	27.84	2834.87
1999 07 10 12	51840.00	2.68	367.01	0.00	25.25	25.25	2570.78
1999 07 11 12	51762.59	0.09	501.55	0.00	20.99	20.99	1888.78
1999 07 12 12	51635.26	1.26	459.44	0.00	19.84	19.84	1568.15
1999 07 13 12	51495.54	0.27	539.91	0.00	21.39	21.39	1552.81
1999 07 14 12	51494.40	0.00	564.61	0.00	23.09	23.09	1752.36
1999 07 15 12	51494.40	0.03	545.24	0.00	25.00	25.00	2280.81
1999 07 16 12	51458.56	0.01	552.41	0.00	26.13	26.13	2361.44
1999 07 17 12	51289.66	0.46	399.35	0.00	26.26	26.26	2393.09
1999 07 18 12	51148.80	0.07	496.91	0.00	27.40	27.40	2414.75
1999 07 19 12	51148.80	0.04	464.88	0.00	28.22	28.22	2677.07
1999 07 20 12	51148.80	0.04	466.85	0.00	28.80	28.80	2737.11
1999 07 21 12	50988.83	0.03	495.41	0.00	28.73	28.73	2662.90
1999 07 22 12	50804.34	0.01	484.86	0.00	29.06	29.06	2643.30
1999 07 23 12	50803.20	0.00	540.42	0.00	28.99	28.99	2587.74
1999 07 24 12	50803.20	7.22	513.34	0.00	29.51	29.51	2661.36
1999 07 25 12	50643.23	0.29	518.14	0.00	31.26	31.26	2852.86
1999 07 26 12	50457.60	0.00	535.65	0.00	29.80	29.80	2692.46
1999 07 27 12	50457.60	6.86	417.65	0.00	29.94	29.94	2757.19
1999 07 28 12	50456.89	0.29	534.72	0.00	29.70	29.70	2770.92
1999 07 29 12	50168.21	0.00	544.50	0.00	29.77	29.77	2564.90
1999 07 30 12	50112.00	0.00	542.79	0.00	30.12	30.12	2474.27
1999 07 31 12	50112.00	0.00	507.44	0.00	28.61	28.61	2449.24
1999 08 01 12	49907.26	4.20	449.49	0.00	29.13	29.13	2756.36
1999 08 02 12	49766.40	0.43	529.18	0.00	25.98	25.98	2382.69
1999 08 03 12	49766.40	0.00	556.39	0.00	23.50	23.50	1948.44
1999 08 04 12	49606.43	0.00	426.14	0.00	25.57	25.57	2105.62
1999 08 05 12	49420.80	0.29	545.74	0.00	25.19	25.19	2242.31
1999 08 06 12	49420.80	0.00	533.87	0.00	25.51	25.51	2113.31
1999 08 07 12	49303.66	0.63	463.63	0.00	28.65	28.65	2429.20
1999 08 08 12	49075.20	2.91	384.49	0.00	27.59	27.59	2521.46
1999 08 09 12	49075.20	0.00	550.48	0.00	25.48	25.48	2419.72
1999 08 10 12	48915.23	0.00	550.31	0.00	28.23	28.23	2524.02
1999 08 11 12	48729.60	0.41	491.85	0.00	28.84	28.84	2494.07
1999 08 12 12	48729.60	12.51	514.32	0.00	30.05	30.05	2724.59
1999 08 13 12	48482.32	11.79	556.50	0.00	28.20	28.20	2381.02
1999 08 14 12	48384.00	0.00	559.09	0.00	20.07	20.07	1782.57
1999 08 15 12	48384.00	0.00	564.13	0.00	20.50	20.50	1600.75
1999 08 16 12	48039.54	0.00	568.53	0.00	22.77	22.77	1611.40
1999 08 17 12	48038.40	0.00	551.42	0.00	27.08	27.08	1677.25
1999 08 18 12	48002.56	0.00	522.35	0.00	29.37	29.37	2003.44
1999 08 19 12	47692.80	0.00	550.70	0.00	26.75	26.75	1921.28
1999 08 20 12	47692.80	0.00	550.07	0.00	22.66	22.66	1881.66
1999 08 21 12	47445.52	0.00	549.20	0.00	22.63	22.63	1758.38
1999 08 22 12	47347.20	0.00	543.02	0.00	23.15	23.15	1584.38
1999 08 23 12	47347.20	7.17	286.96	0.00	23.33	23.33	1962.39
1999 08 24 12	47001.60	0.00	537.60	0.00	23.17	23.17	1980.10
1999 08 25 12	47001.60	0.00	541.63	0.00	22.97	22.97	1850.56
1999 08 26 12	46841.63	0.61	466.30	0.00	25.13	25.13	2026.09
1999 08 27 12	46656.00	0.10	542.76	0.00	26.54	26.54	2004.22
1999 08 28 12	46656.00	0.00	540.39	0.00	25.84	25.84	1917.06
1999 08 29 12	46310.40	0.00	535.10	0.00	26.74	26.74	2072.02
1999 08 30 12	46310.40	0.00	533.04	0.00	25.36	25.36	1925.83
1999 08 31 12	46150.43	0.00	545.32	0.00	22.23	22.23	1463.95
1999 09 01 12	45964.80	0.00	477.96	0.00	23.71	23.71	1575.05
1999 09 02 12	45964.80	0.00	476.78	0.00	27.39	27.39	2014.45
1999 09 03 12	45619.20	0.00	286.86	0.00	27.43	27.43	1974.52
1999 09 04 12	45619.20	0.00	451.33	0.00	27.03	27.03	1973.83
1999 09 05 12	45329.81	0.27	332.82	0.00	28.09	28.09	2253.85
1999 09 06 12	45273.60	0.00	511.04	0.00	24.99	24.99	2043.16
