  42.54
 482.00
 110286331
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1997 07 17 12	53222.40	2.31	467.50	0.00	23.00	23.00	2123.68
1997 07 18 12	53222.40	0.56	372.35	0.00	23.17	23.17	2287.31
1997 07 19 12	52897.86	0.04	406.27	0.00	16.76	16.76	1532.57
1997 07 20 12	52876.80	0.11	477.89	0.00	13.81	13.81	1230.96
1997 07 21 12	52876.80	0.38	170.65	0.00	16.86	16.86	1433.80
1997 07 22 12	52876.80	2.25	455.70	0.00	17.30	17.30	1568.04
1997 07 23 12	52531.20	0.00	410.49	0.00	18.30	18.30	1373.60
1997 07 24 12	52531.20	0.00	329.58	0.00	17.08	17.08	1421.78
1997 07 25 12	52531.20	0.00	505.46	0.00	17.20	17.20	1488.95
1997 07 26 12	52185.60	0.41	407.27	0.00	18.84	18.84	1470.70
1997 07 27 12	52185.60	7.14	305.34	0.00	20.82	20.82	1973.99
1997 07 28 12	52185.60	2.93	389.26	0.00	22.78	22.78	2292.75
1997 07 29 12	51840.00	0.00	521.56	0.00	17.81	17.81	1428.65
1997 07 30 12	51840.00	0.00	507.20	0.00	15.75	15.75	1178.96
1997 07 31 12	51494.40	0.00	509.23	0.00	18.64	18.64	1422.16
1997 08 01 12	51494.40	0.00	462.29	0.00	19.46	19.46	1548.53
1997 08 02 12	51494.40	0.00	459.63	0.00	19.87	19.87	1709.69
1997 08 03 12	51148.80	5.21	369.24	0.00	20.63	20.63	1980.23
1997 08 04 12	51148.80	6.91	363.79	0.00	18.73	18.73	1787.61
1997 08 05 12	50824.26	8.70	395.38	0.00	16.24	16.24	1517.84
1997 08 06 12	50803.20	0.00	384.47	0.00	16.00	16.00	1362.04
1997 08 07 12	50803.20	0.00	529.87	0.00	16.77	16.77	1181.45
1997 08 08 12	50457.60	0.00	435.36	0.00	17.31	17.31	1265.94
1997 08 09 12	50457.60	0.02	383.96	0.00	21.47	21.47	1808.27
1997 08 10 12	50112.00	0.17	505.17	0.00	21.49	21.49	1768.85
1997 08 11 12	50112.00	2.82	417.68	0.00	21.97	21.97	2000.59
1997 08 12 12	49787.46	1.17	503.61	0.00	19.91	19.91	1870.07
1997 08 13 12	49766.40	35.24	255.83	0.00	17.79	17.79	1831.16
1997 08 14 12	49766.40	5.21	488.71	0.00	18.68	18.68	1750.30
1997 08 15 12	49420.80	0.25	450.51	0.00	18.55	18.55	1492.38
1997 08 16 12	49420.80	2.30	451.37	0.00	22.36	22.36	2271.49
1997 08 17 12	49075.20	4.90	317.32	0.00	23.16	23.16	2283.73
1997 08 18 12	49075.20	3.77	469.49	0.00	17.04	17.04	1521.03
1997 08 19 12	48729.60	0.00	460.69	0.00	14.79	14.79	1204.97
1997 08 20 12	48729.60	1.39	285.03	0.00	17.15	17.15	1346.52
1997 08 21 12	48384.00	20.96	144.74	0.00	14.09	14.09	1510.37
1997 08 22 12	48384.00	4.12	376.59	0.00	13.71	13.71	1384.30
1997 08 23 12	48038.40	6.19	310.97	0.00	15.57	15.57	1467.54
1997 08 24 12	48038.40	0.00	411.62	0.00	15.12	15.12	1372.19
1997 08 25 12	47692.80	1.39	333.93	0.00	16.86	16.86	1391.35
1997 08 26 12	47692.80	0.76	301.98	0.00	18.23	18.23	1553.43
1997 08 27 12	47347.20	1.02	332.97	0.00	18.89	18.89	1803.03
1997 08 28 12	47347.20	3.60	361.40	0.00	18.79	18.79	1812.95
1997 08 29 12	47001.60	6.53	310.73	0.00	17.87	17.87	1671.64
1997 08 30 12	47001.60	0.00	425.27	0.00	17.73	17.73	1621.26
1997 08 31 12	46656.00	0.00	343.65	0.00	19.32	19.32	1644.32
1997 09 01 12	46656.00	2.40	255.14	0.00	20.10	20.10	1949.33
1997 09 02 12	46310.40	0.00	359.71	0.00	20.83	20.83	1997.51
1997 09 03 12	46310.40	8.53	426.31	0.00	16.78	16.78	1582.60
1997 09 04 12	45964.80	0.00	345.46	0.00	10.12	10.12	933.06
1997 09 05 12	45964.80	0.00	451.00	0.00	11.70	11.70	1006.01
1997 09 06 12	45619.20	0.48	207.84	0.00	13.84	13.84	1170.45
1997 09 07 12	45619.20	0.15	309.77	0.00	16.87	16.87	1559.38
1997 09 08 12	45273.60	2.20	348.86	0.00	16.46	16.46	1549.27
1997 09 09 12	45273.60	0.01	402.08	0.00	15.70	15.70	1383.18
1997 09 10 12	44928.00	0.00	401.44	0.00	16.14	16.14	1434.53
1997 09 11 12	44928.00	2.75	133.70	0.00	16.11	16.11	1685.17
1997 09 12 12	44582.40	19.84	310.64	0.00	17.44	17.44	1727.56
1997 09 13 12	44582.40	0.49	285.03	0.00	18.02	18.02	1647.81
1997 09 14 12	44236.80	0.00	268.83	0.00	16.34	16.34	1605.15
1997 09 15 12	44236.80	0.00	422.33	0.00	17.79	17.79	1590.01
1997 09 16 12	43891.20	0.00	264.33	0.00	17.14	17.14	1626.38
1997 09 17 12	43891.20	0.00	429.54	0.00	14.53	14.53	1356.03
1997 09 18 12	43545.60	6.42	428.59	0.00	18.07	18.07	1616.05
1997 09 19 12	43545.60	0.00	418.91	0.00	17.47	17.47	1276.82
1997 09 20 12	43200.00	11.58	255.84	0.00	17.33	17.33	1643.92
1997 09 21 12	43200.00	0.45	345.74	0.00	8.85	8.85	895.06
1997 09 22 12	42854.40	0.64	417.24	0.00	7.98	7.98	816.87
1997 09 23 12	42854.40	0.08	212.02	0.00	11.16	11.16	1047.23
1997 09 24 12	42508.80	0.00	430.28	0.00	7.35	7.35	719.54
1997 09 25 12	42508.80	0.20	355.80	0.00	8.63	8.63	801.84
1997 09 26 12	42163.20	0.02	232.81	0.00	11.97	11.97	1188.75
1997 09 27 12	42163.20	0.00	399.25	0.00	11.21	11.21	971.78
1997 09 28 12	41817.60	0.00	385.25	0.00	11.20	11.20	1015.10
1997 09 29 12	41817.60	20.38	174.53	0.00	12.59	12.59	1310.79
1997 09 30 12	41472.00	4.41	260.91	0.00	13.01	13.01	1130.66
1997 10 01 12	41472.00	0.00	317.14	0.00	7.69	7.69	857.18
1997 10 02 12	41126.40	0.00	362.53	0.00	4.41	4.41	612.60
1997 10 03 12	41126.40	8.99	119.65	0.00	7.67	7.67	865.47
1997 10 04 12	40780.80	0.01	207.70	0.00	11.78	11.78	1207.58
1997 10 05 12	40780.80	9.26	341.60	0.00	15.84	15.84	1445.86
1997 10 06 12	40435.20	0.00	389.70	0.00	16.75	16.75	1244.49
1997 10 07 12	40435.20	0.00	366.69	0.00	14.22	14.22	1005.20
1997 10 08 12	40089.60	0.00	268.84	0.00	13.48	13.48	981.77
1997 10 09 12	40089.60	0.00	332.56	0.00	16.82	16.82	1452.16
1997 10 10 12	39744.00	0.28	385.80	0.00	18.16	18.16	1605.33
1997 10 11 12	39744.00	0.00	398.70	0.00	9.41	9.41	781.91
1997 10 12 12	39398.40	0.00	388.72	0.00	8.64	8.64	657.25
1997 10 13 12	39398.40	0.00	332.47	0.00	11.01	11.01	908.02
1997 10 14 12	39052.80	1.68	283.77	0.00	14.21	14.21	1360.58
1997 10 15 12	39052.80	1.87	89.91	0.00	10.98	10.98	1190.26
1997 10 16 12	38707.20	0.86	197.54	0.00	8.40	8.40	902.64
1997 10 17 12	38707.20	0.03	380.47	0.00	4.50	4.50	552.95
1997 10 18 12	38361.60	0.00	297.26	0.00	5.40	5.40	588.45
1997 10 19 12	38361.60	0.04	362.72	0.00	7.04	7.04	659.73
1997 10 20 12	38016.00	0.08	348.44	0.00	6.92	6.92	718.09
1997 10 21 12	38016.00	0.00	328.09	0.00	6.10	6.10	676.82
1997 10 22 12	37670.40	0.03	240.15	0.00	3.39	3.39	522.17
1997 10 23 12	37670.40	0.00	180.82	0.00	0.21	0.21	415.39
1997 10 24 12	37324.80	0.00	176.99	0.00	2.73	2.73	535.55
1997 10 25 12	37324.80	13.86	120.88	0.00	4.81	4.81	724.74
1997 10 26 12	36979.20	0.31	325.17	0.00	1.36	1.36	528.33
1997 10 27 12	36979.20	12.57	199.95	0.00	5.73	5.73	831.05
1997 10 28 12	36633.60	1.62	125.49	0.00	2.73	2.73	645.58
1997 10 29 12	36633.60	0.00	227.56	0.00	1.95	1.95	571.36
1997 10 30 12	36612.54	0.00	337.16	0.00	5.80	5.80	681.59
1997 10 31 12	36288.00	0.18	327.26	0.00	6.83	6.83	698.47
1997 11 01 12	36288.00	7.83	164.99	0.00	11.28	11.28	1236.22
1997 11 02 12	35942.40	19.70	212.90	0.00	12.41	12.41	1343.99
1997 11 03 12	35942.40	4.48	275.31	0.00	7.73	7.73	880.51
1997 11 04 12	35596.80	9.09	209.22	0.00	8.26	8.26	884.69
1997 11 05 12	35596.80	0.65	317.11	0.00	4.55	4.55	674.64
1997 11 06 12	35575.74	0.00	295.47	0.00	5.15	5.15	606.24
1997 11 07 12	35251.20	0.64	247.56	0.00	3.83	3.83	633.82
1997 11 08 12	35251.20	6.05	100.82	0.00	2.87	2.87	671.86
1997 11 09 12	34905.60	30.36	157.90	0.00	5.43	5.43	852.33
1997 11 10 12	34905.60	2.42	274.22	0.00	5.13	5.13	784.73
1997 11 11 12	34905.60	0.10	186.95	0.00	1.23	1.23	540.86
1997 11 12 12	34560.00	0.24	108.96	0.00	-0.60	-0.60	373.45
1997 11 13 12	34560.00	2.39	287.19	0.00	-2.62	-2.62	315.63
1997 11 14 12	34346.71	26.32	99.62	0.00	-4.30	-4.30	363.38
1997 11 15 12	34214.40	1.51	102.75	0.00	-4.36	-4.36	415.44
1997 11 16 12	34214.40	2.17	88.27	0.00	-3.91	-3.91	424.64
1997 11 17 12	33868.80	1.55	235.43	0.00	-4.28	-4.28	385.29
1997 11 18 12	33868.80	0.13	253.69	0.00	-3.66	-3.66	420.71
1997 11 19 12	33868.80	0.03	238.87	0.00	-5.24	-5.24	352.88
1997 11 20 12	33523.20	0.01	210.04	0.00	-1.83	-1.83	442.71
1997 11 21 12	33523.20	0.00	213.39	0.00	-0.79	-0.79	458.82
1997 11 22 12	33523.20	16.41	76.98	0.00	0.85	0.85	581.94
1997 11 23 12	33502.14	2.26	110.07	0.00	-1.37	-1.37	517.52
1997 11 24 12	33177.60	0.30	123.31	0.00	-1.82	-1.82	480.84
1997 11 25 12	33177.60	0.50	227.42	0.00	-6.23	-6.23	320.56
1997 11 26 12	33177.60	0.45	247.42	0.00	0.89	0.89	548.81
1997 11 27 12	32832.00	8.43	229.61	0.00	-0.33	-0.33	527.61
1997 11 28 12	32832.00	0.26	91.23	0.00	-3.67	-3.67	380.81
1997 11 29 12	32832.00	0.51	252.96	0.00	-0.26	-0.26	531.84
1997 11 30 12	32832.00	11.83	74.58	0.00	-1.20	-1.20	429.84
1997 12 01 12	32618.71	15.48	91.11	0.00	-1.47	-1.47	516.15
1997 12 02 12	32486.40	0.00	237.09	0.00	-5.34	-5.34	345.90
1997 12 03 12	32486.40	0.26	261.38	0.00	-4.00	-4.00	394.74
1997 12 04 12	32486.40	1.70	185.63	0.00	0.05	0.05	510.94
1997 12 05 12	32486.40	0.02	67.48	0.00	-0.24	-0.24	569.31
1997 12 06 12	32465.34	1.48	82.47	0.00	-2.04	-2.04	461.00
1997 12 07 12	32140.80	0.00	171.30	0.00	-1.78	-1.78	453.73
1997 12 08 12	32140.80	0.00	270.42	0.00	-2.15	-2.15	447.86
1997 12 09 12	32140.80	0.00	257.93	0.00	-3.78	-3.78	351.47
1997 12 10 12	32140.80	0.26	247.50	0.00	-2.94	-2.94	427.58
1997 12 11 12	32140.80	0.77	258.54	0.00	-3.93	-3.93	397.00
1997 12 12 12	32140.80	0.12	82.03	0.00	-2.74	-2.74	463.70
1997 12 13 12	32140.80	0.61	149.36	0.00	-3.04	-3.04	444.30
1997 12 14 12	32119.74	0.47	170.68	0.00	-3.36	-3.36	401.58
1997 12 15 12	31927.51	0.00	224.43	0.00	-8.83	-8.83	259.88
1997 12 16 12	31795.20	0.00	261.63	0.00	-3.15	-3.15	365.59
1997 12 17 12	31795.20	0.00	256.93	0.00	-0.42	-0.42	385.09
1997 12 18 12	31795.20	0.00	263.58	0.00	-2.49	-2.49	412.85
1997 12 19 12	31795.20	0.00	225.29	0.00	-0.74	-0.74	458.30
1997 12 20 12	31795.20	0.00	70.98	0.00	-1.12	-1.12	487.32
1997 12 21 12	31795.20	0.00	271.15	0.00	-7.59	-7.59	278.86
1997 12 22 12	31795.20	2.15	256.39	0.00	-8.83	-8.83	234.06
1997 12 23 12	31795.20	11.26	119.70	0.00	-3.66	-3.66	420.39
1997 12 24 12	31795.20	0.58	233.60	0.00	-3.80	-3.80	426.46
1997 12 25 12	31795.20	7.77	100.81	0.00	-2.01	-2.01	505.38
1997 12 26 12	31927.51	0.29	123.01	0.00	0.56	0.56	598.43
1997 12 27 12	32119.74	0.02	173.52	0.00	-0.71	-0.71	506.95
1997 12 28 12	32140.80	0.01	249.13	0.00	-4.00	-4.00	373.26
1997 12 29 12	32140.80	0.03	239.39	0.00	-6.42	-6.42	324.67
1997 12 30 12	32140.80	17.20	186.99	0.00	-1.08	-1.08	539.71
1997 12 31 12	32140.80	1.67	124.26	0.00	-8.59	-8.59	280.89
1998 01 01 12	32140.80	0.22	218.37	0.00	-16.29	-16.29	148.13
1998 01 02 12	32140.80	0.07	225.03	0.00	-4.56	-4.56	374.73
1998 01 03 12	32140.80	0.39	122.89	0.00	2.17	2.17	546.94
1998 01 04 12	32273.11	8.34	132.24	0.00	3.00	3.00	669.49
1998 01 05 12	32486.40	3.96	168.50	0.00	2.24	2.24	650.62
1998 01 06 12	32486.40	5.01	107.64	0.00	4.25	4.25	750.54
1998 01 07 12	32486.40	8.37	72.36	0.00	4.24	4.24	776.96
1998 01 08 12	32486.40	22.03	99.70	0.00	5.83	5.83	867.93
1998 01 09 12	32486.40	12.67	152.58	0.00	10.26	10.26	1188.16
1998 01 10 12	32832.00	1.69	256.72	0.00	3.00	3.00	641.72
1998 01 11 12	32832.00	0.00	260.18	0.00	-0.33	-0.33	400.85
1998 01 12 12	32832.00	0.19	264.02	0.00	-4.77	-4.77	240.75
1998 01 13 12	32832.00	2.08	65.00	0.00	-1.87	-1.87	461.31
1998 01 14 12	33156.54	0.01	214.02	0.00	-8.29	-8.29	229.85
1998 01 15 12	33177.60	0.09	125.70	0.00	-9.22	-9.22	243.51
1998 01 16 12	33177.60	13.20	76.08	0.00	-4.63	-4.63	394.98
1998 01 17 12	33177.60	0.70	268.81	0.00	-5.83	-5.83	354.32
1998 01 18 12	33523.20	0.99	144.53	0.00	-5.55	-5.55	359.96
1998 01 19 12	33523.20	2.17	107.81	0.00	-3.36	-3.36	445.71
1998 01 20 12	33523.20	1.06	94.28	0.00	-3.26	-3.26	446.34
1998 01 21 12	33868.80	0.00	250.03	0.00	-4.95	-4.95	358.67
1998 01 22 12	33868.80	0.31	230.61	0.00	-8.63	-8.63	261.96
1998 01 23 12	33868.80	6.79	117.73	0.00	-7.27	-7.27	305.94
1998 01 24 12	34214.40	13.36	111.79	0.00	-0.59	-0.59	557.31
1998 01 25 12	34214.40	1.04	219.43	0.00	-3.69	-3.69	419.39
1998 01 26 12	34214.40	0.00	297.76	0.00	-6.69	-6.69	292.13
1998 01 27 12	34560.00	0.00	161.63	0.00	-10.05	-10.05	211.91
1998 01 28 12	34560.00	0.00	228.38	0.00	-4.87	-4.87	379.89
1998 01 29 12	34560.00	0.07	303.20	0.00	-4.78	-4.78	362.68
1998 01 30 12	34905.60	3.29	84.21	0.00	-2.12	-2.12	430.52
1998 01 31 12	34905.60	0.02	190.56	0.00	-2.27	-2.27	474.16
1998 02 01 12	35230.14	0.03	298.21	0.00	-5.12	-5.12	350.09
1998 02 02 12	35251.20	0.00	288.29	0.00	-2.42	-2.42	397.03
1998 02 03 12	35251.20	0.00	292.36	0.00	-0.31	-0.31	480.28
1998 02 04 12	35596.80	0.05	197.49	0.00	-2.95	-2.95	440.13
1998 02 05 12	35596.80	0.16	169.85	0.00	-2.73	-2.73	406.62
1998 02 06 12	35942.40	0.00	323.09	0.00	-4.60	-4.60	312.36
1998 02 07 12	35942.40	0.00	324.43	0.00	-6.13	-6.13	293.46
1998 02 08 12	35942.40	0.00	316.30	0.00	-5.42	-5.42	313.64
1998 02 09 12	36288.00	0.00	327.03	0.00	-4.89	-4.89	309.05
1998 02 10 12	36288.00	0.00	285.70	0.00	-2.48	-2.48	347.89
1998 02 11 12	36633.60	0.00	304.11	0.00	-0.92	-0.92	477.16
1998 02 12 12	36633.60	20.20	138.25	0.00	3.59	3.59	719.08
1998 02 13 12	36979.20	0.06	308.68	0.00	-1.43	-1.43	446.17
1998 02 14 12	36979.20	0.00	346.11	0.00	-8.54	-8.54	234.39
1998 02 15 12	37324.80	0.17	350.27	0.00	-12.49	-12.49	173.17
1998 02 16 12	37324.80	0.00	347.55	0.00	-7.76	-7.76	222.80
1998 02 17 12	37457.11	2.35	203.23	0.00	-3.85	-3.85	353.51
1998 02 18 12	37670.40	14.28	261.72	0.00	-0.35	-0.35	547.67
1998 02 19 12	37670.40	3.92	99.12	0.00	0.15	0.15	589.39
1998 02 20 12	38016.00	0.28	158.32	0.00	0.69	0.69	602.41
1998 02 21 12	38016.00	0.21	173.64	0.00	-0.11	-0.11	558.12
1998 02 22 12	38361.60	0.00	365.87	0.00	-1.14	-1.14	475.12
1998 02 23 12	38361.60	0.11	272.95	0.00	-0.23	-0.23	441.78
1998 02 24 12	38707.20	15.99	126.47	0.00	-0.07	-0.07	549.37
1998 02 25 12	38707.20	6.36	146.96	0.00	-0.26	-0.26	551.59
1998 02 26 12	39052.80	0.00	378.34	0.00	-0.36	-0.36	495.09
1998 02 27 12	39052.80	0.00	376.14	0.00	-0.01	-0.01	465.89
1998 02 28 12	39398.40	0.15	256.41	0.00	2.42	2.42	571.95
1998 03 01 12	39398.40	4.23	410.40	0.00	4.73	4.73	748.12
1998 03 02 12	39744.00	0.98	248.04	0.00	3.48	3.48	661.25
1998 03 03 12	39744.00	1.03	342.16	0.00	2.67	2.67	567.59
1998 03 04 12	40089.60	0.44	212.28	0.00	2.27	2.27	558.36
1998 03 05 12	40089.60	1.14	302.35	0.00	1.78	1.78	519.55
1998 03 06 12	40435.20	1.04	319.45	0.00	0.62	0.62	486.95
1998 03 07 12	40435.20	0.34	215.17	0.00	2.12	2.12	562.04
1998 03 08 12	40780.80	2.71	363.41	0.00	1.64	1.64	452.80
1998 03 09 12	40780.80	19.81	201.36	0.00	3.42	3.42	708.59
1998 03 10 12	41126.40	5.05	187.75	0.00	3.18	3.18	719.64
1998 03 11 12	41126.40	0.00	337.92	0.00	-8.36	-8.36	170.74
1998 03 12 12	41472.00	0.48	194.12	0.00	-11.02	-11.02	162.81
1998 03 13 12	41472.00	0.00	378.87	0.00	-8.98	-8.98	203.18
1998 03 14 12	41817.60	5.26	221.69	0.00	-2.57	-2.57	387.51
1998 03 15 12	41817.60	0.23	283.95	0.00	-2.61	-2.61	419.12
1998 03 16 12	42163.20	0.29	338.98	0.00	-3.82	-3.82	366.27
1998 03 17 12	42163.20	0.00	484.84	0.00	-2.87	-2.87	332.29
1998 03 18 12	42508.80	0.95	152.25	0.00	-1.68	-1.68	449.33
1998 03 19 12	42508.80	16.51	151.30	0.00	0.00	0.00	570.06
1998 03 20 12	42854.40	1.05	352.80	0.00	1.03	1.03	588.79
1998 03 21 12	42854.40	6.06	166.94	0.00	-1.07	-1.07	515.13
1998 03 22 12	43200.00	9.42	267.59	0.00	-4.15	-4.15	403.90
1998 03 23 12	43545.60	0.52	325.79	0.00	-2.91	-2.91	405.43
1998 03 24 12	43545.60	0.02	407.99	0.00	-1.33	-1.33	407.61
1998 03 25 12	43891.20	0.00	543.14	0.00	-0.95	-0.95	360.65
1998 03 26 12	43891.20	0.00	382.40	0.00	2.50	2.50	537.19
1998 03 27 12	44236.80	0.00	489.04	0.00	12.18	12.18	1057.19
1998 03 28 12	44236.80	0.00	488.07	0.00	17.58	17.58	1340.94
1998 03 29 12	44582.40	0.07	342.94	0.00	15.09	15.09	1246.90
1998 03 30 12	44582.40	0.00	511.47	0.00	13.84	13.84	1045.24
1998 03 31 12	44928.00	1.00	493.89	0.00	19.35	19.35	1419.79
1998 04 01 12	44928.00	8.58	232.54	0.00	16.34	16.34	1365.65
1998 04 02 12	45273.60	7.72	262.41	0.00	11.38	11.38	1153.63
1998 04 03 12	45273.60	1.94	219.48	0.00	5.76	5.76	731.47
1998 04 04 12	45619.20	0.05	226.68	0.00	2.61	2.61	603.74
1998 04 05 12	45619.20	0.00	164.04	0.00	0.41	0.41	457.86
1998 04 06 12	45964.80	0.00	231.66	0.00	2.83	2.83	507.84
1998 04 07 12	45964.80	0.00	530.27	0.00	5.39	5.39	500.30
1998 04 08 12	46310.40	2.96	374.14	0.00	8.40	8.40	528.74
1998 04 09 12	46310.40	4.36	376.44	0.00	7.24	7.24	833.29
1998 04 10 12	46656.00	2.98	518.40	0.00	4.47	4.47	546.92
1998 04 11 12	46656.00	0.00	541.74	0.00	3.65	3.65	389.63
1998 04 12 12	47001.60	0.00	536.98	0.00	7.75	7.75	410.39
1998 04 13 12	47001.60	0.00	541.58	0.00	9.48	9.48	431.35
1998 04 14 12	47347.20	0.00	532.06	0.00	10.98	10.98	569.14
1998 04 15 12	47347.20	0.00	397.48	0.00	9.85	9.85	840.71
1998 04 16 12	47692.80	0.16	377.22	0.00	12.75	12.75	1151.58
1998 04 17 12	47692.80	2.66	268.96	0.00	14.29	14.29	1437.89
1998 04 18 12	48038.40	0.43	500.50	0.00	8.81	8.81	853.43
1998 04 19 12	48038.40	6.53	207.63	0.00	6.84	6.84	752.08
1998 04 20 12	48384.00	23.04	224.72	0.00	6.48	6.48	858.83
1998 04 21 12	48384.00	0.00	507.63	0.00	8.18	8.18	741.97
1998 04 22 12	48729.60	0.00	534.13	0.00	9.65	9.65	621.22
1998 04 23 12	48729.60	1.41	393.15	0.00	8.94	8.94	709.36
1998 04 24 12	48942.89	2.96	373.58	0.00	7.75	7.75	815.94
1998 04 25 12	49075.20	0.69	316.09	0.00	7.84	7.84	732.15
1998 04 26 12	49075.20	0.76	336.10	0.00	5.02	5.02	577.35
1998 04 27 12	49420.80	0.00	361.89	0.00	3.37	3.37	535.29
1998 04 28 12	49420.80	0.00	380.50	0.00	3.68	3.68	542.71
1998 04 29 12	49766.40	0.00	555.75	0.00	8.06	8.06	628.92
1998 04 30 12	49766.40	0.00	374.14	0.00	12.32	12.32	765.70
1998 05 01 12	50112.00	0.27	334.83	0.00	14.70	14.70	1152.16
1998 05 02 12	50112.00	12.87	195.70	0.00	13.38	13.38	1411.02
1998 05 03 12	50457.60	1.32	361.96	0.00	13.02	13.02	1258.34
1998 05 04 12	50457.60	0.76	307.91	0.00	13.93	13.93	1328.70
1998 05 05 12	50457.60	2.58	274.11	0.00	14.71	14.71	1431.07
1998 05 06 12	50803.20	12.99	289.45	0.00	14.83	14.83	1463.95
1998 05 07 12	50803.20	1.28	362.48	0.00	14.61	14.61	1384.38
1998 05 08 12	51148.80	0.18	338.54	0.00	15.32	15.32	1379.45
1998 05 09 12	51148.80	3.86	192.35	0.00	13.45	13.45	1399.27
1998 05 10 12	51169.86	19.40	136.99	0.00	12.50	12.50	1353.05
1998 05 11 12	51494.40	4.66	202.58	0.00	10.66	10.66	1151.91
1998 05 12 12	51494.40	1.57	503.61	0.00	10.27	10.27	947.15
1998 05 13 12	51840.00	0.00	533.12	0.00	8.40	8.40	739.53
1998 05 14 12	51840.00	0.00	526.26	0.00	11.65	11.65	840.25
1998 05 15 12	51840.00	0.00	517.10	0.00	16.65	16.65	1191.34
1998 05 16 12	52185.60	0.00	503.62	0.00	20.51	20.51	1405.36
1998 05 17 12	52185.60	5.72	300.01	0.00	16.28	16.28	1428.45
1998 05 18 12	52185.60	0.59	505.58	0.00	16.08	16.08	1308.96
1998 05 19 12	52531.20	0.00	520.60	0.00	16.20	16.20	1261.32
1998 05 20 12	52531.20	0.09	505.32	0.00	18.30	18.30	1393.32
1998 05 21 12	52531.20	0.00	419.01	0.00	16.58	16.58	1348.02
1998 05 22 12	52876.80	0.00	439.98	0.00	9.35	9.35	911.17
1998 05 23 12	52876.80	0.00	529.96	0.00	12.13	12.13	928.08
1998 05 24 12	52876.80	0.00	531.92	0.00	13.19	13.19	916.46
1998 05 25 12	53222.40	0.00	336.33	0.00	14.61	14.61	1045.41
1998 05 26 12	53222.40	0.83	392.53	0.00	14.70	14.70	1297.92
1998 05 27 12	53222.40	0.07	522.51	0.00	14.90	14.90	1149.96
1998 05 28 12	53243.46	0.05	500.10	0.00	17.65	17.65	1365.47
1998 05 29 12	53568.00	4.13	423.42	0.00	19.71	19.71	1737.45
1998 05 30 12	53568.00	0.01	510.75	0.00	18.73	18.73	1576.27
1998 05 31 12	53568.00	15.62	310.67	0.00	15.11	15.11	1559.40
1998 06 01 12	53568.00	23.39	401.89	0.00	17.41	17.41	1629.70
1998 06 02 12	53913.60	0.00	467.14	0.00	12.41	12.41	1022.27
1998 06 03 12	53913.60	11.06	394.13	0.00	12.22	12.22	1164.29
1998 06 04 12	53913.60	0.00	333.30	0.00	8.19	8.19	788.30
1998 06 05 12	53913.60	0.00	532.58	0.00	8.91	8.91	770.09
1998 06 06 12	53913.60	0.00	381.95	0.00	10.19	10.19	916.38
1998 06 07 12	54126.89	1.26	296.64	0.00	10.76	10.76	989.24
1998 06 08 12	54259.20	1.72	295.84	0.00	10.16	10.16	1025.39
1998 06 09 12	54259.20	0.03	518.05	0.00	13.33	13.33	1155.35
1998 06 10 12	54259.20	0.00	504.35	0.00	15.86	15.86	1247.01
1998 06 11 12	54259.20	0.09	243.04	0.00	14.64	14.64	1263.80
1998 06 12 12	54259.20	16.92	130.35	0.00	14.31	14.31	1497.15
1998 06 13 12	54259.20	36.30	260.53	0.00	15.64	15.64	1687.83
1998 06 14 12	54259.20	35.97	220.41	0.00	14.69	14.69	1613.49
1998 06 15 12	54280.26	12.06	329.42	0.00	17.35	17.35	1779.40
1998 06 16 12	54472.49	22.22	311.34	0.00	17.64	17.64	1848.45
1998 06 17 12	54604.80	12.33	349.01	0.00	19.22	19.22	1846.83
1998 06 18 12	54604.80	4.02	342.75	0.00	18.33	18.33	1771.09
1998 06 19 12	54604.80	1.07	377.20	0.00	19.19	19.19	1833.25
1998 06 20 12	54604.80	5.40	386.19	0.00	21.55	21.55	1865.06
1998 06 21 12	54604.80	1.61	373.26	0.00	21.70	21.70	2048.73
1998 06 22 12	54604.80	0.00	331.74	0.00	20.74	20.74	2154.97
1998 06 23 12	54604.80	2.13	406.06	0.00	20.79	20.79	2127.12
1998 06 24 12	54604.80	4.06	283.84	0.00	21.44	21.44	2180.55
1998 06 25 12	54604.80	0.00	391.98	0.00	22.41	22.41	2075.60
1998 06 26 12	54604.80	1.94	349.69	0.00	23.57	23.57	2411.24
1998 06 27 12	54472.49	13.98	389.62	0.00	20.98	20.98	2071.97
1998 06 28 12	54280.26	0.32	458.79	0.00	18.03	18.03	1638.45
1998 06 29 12	54259.20	0.65	399.30	0.00	19.88	19.88	1962.05
1998 06 30 12	54259.20	11.96	261.88	0.00	19.51	19.51	2084.94
1998 07 01 12	54259.20	4.96	370.80	0.00	16.72	16.72	1591.13
1998 07 02 12	54259.20	1.30	501.44	0.00	17.15	17.15	1615.76
1998 07 03 12	54259.20	0.28	477.85	0.00	19.50	19.50	1553.22
1998 07 04 12	54259.20	0.35	423.30	0.00	19.96	19.96	1652.24
1998 07 05 12	54259.20	8.54	430.38	0.00	18.42	18.42	1788.01
1998 07 06 12	53934.66	0.04	466.53	0.00	18.01	18.01	1470.92
1998 07 07 12	53913.60	2.38	214.12	0.00	17.52	17.52	1692.05
