  39.63
3396.00
  70935339
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1997 05 13 12	50803.20	0.13	498.16	0.00	4.63	4.63	342.88
1997 05 14 12	50861.78	0.57	449.66	0.00	5.05	5.05	403.70
1997 05 15 12	51148.80	1.06	489.91	0.00	5.51	5.51	482.94
1997 05 16 12	51148.80	0.66	521.96	0.00	5.76	5.76	453.05
1997 05 17 12	51148.80	0.65	515.03	0.00	6.52	6.52	483.85
1997 05 18 12	51494.40	0.03	478.54	0.00	5.88	5.88	464.69
1997 05 19 12	51494.40	0.32	526.08	0.00	3.61	3.61	447.34
1997 05 20 12	51494.40	0.00	504.80	0.00	4.63	4.63	413.71
1997 05 21 12	51840.00	14.59	428.81	0.00	5.23	5.23	500.41
1997 05 22 12	51840.00	2.66	387.15	0.00	4.49	4.49	597.07
1997 05 23 12	51840.00	7.37	498.83	0.00	3.95	3.95	504.15
1997 05 24 12	51898.58	1.08	474.91	0.00	4.25	4.25	440.95
1997 05 25 12	52185.60	5.36	505.21	0.00	1.60	1.60	400.07
1997 05 26 12	52185.60	3.29	426.25	0.00	-1.08	-1.08	354.80
1997 05 27 12	52185.60	0.82	409.94	0.00	-0.32	-0.32	378.61
1997 05 28 12	52244.18	5.70	392.15	0.00	1.58	1.58	438.04
1997 05 29 12	52531.20	26.73	316.27	0.00	3.42	3.42	540.82
1997 05 30 12	52531.20	5.42	499.26	0.00	4.35	4.35	587.90
1997 05 31 12	52531.20	1.82	527.80	0.00	7.39	7.39	636.46
1997 06 01 12	52531.20	0.35	494.38	0.00	10.39	10.39	591.54
1997 06 02 12	52589.78	0.12	440.73	0.00	9.45	9.45	590.60
1997 06 03 12	52876.80	1.31	493.48	0.00	7.78	7.78	568.09
1997 06 04 12	52876.80	0.20	496.09	0.00	9.70	9.70	565.87
1997 06 05 12	52876.80	0.29	466.20	0.00	10.75	10.75	474.17
1997 06 06 12	52876.80	1.48	459.38	0.00	8.80	8.80	466.89
1997 06 07 12	52876.80	4.83	344.58	0.00	7.09	7.09	673.13
1997 06 08 12	52935.38	9.05	406.88	0.00	6.35	6.35	613.17
1997 06 09 12	53222.40	2.09	400.46	0.00	4.95	4.95	584.25
1997 06 10 12	53222.40	3.99	406.35	0.00	4.69	4.69	554.00
1997 06 11 12	53222.40	3.99	493.35	0.00	5.41	5.41	533.66
1997 06 12 12	53222.40	0.68	485.48	0.00	7.28	7.28	507.18
1997 06 13 12	53222.40	1.33	472.02	0.00	6.13	6.13	527.21
1997 06 14 12	53222.40	1.49	483.67	0.00	7.38	7.38	572.51
1997 06 15 12	53222.40	0.21	471.33	0.00	6.74	6.74	441.65
1997 06 16 12	53222.40	0.26	434.62	0.00	5.26	5.26	502.81
1997 06 17 12	53222.40	2.49	436.01	0.00	7.20	7.20	622.56
1997 06 18 12	53222.40	2.15	455.90	0.00	9.49	9.49	656.31
1997 06 19 12	53222.40	1.00	461.81	0.00	11.07	11.07	642.36
1997 06 20 12	53222.40	0.25	492.90	0.00	12.25	12.25	581.42
1997 06 21 12	53222.40	0.05	483.81	0.00	11.23	11.23	606.01
1997 06 22 12	53222.40	0.07	492.06	0.00	12.47	12.47	606.63
1997 06 23 12	53222.40	0.80	497.74	0.00	12.36	12.36	524.91
1997 06 24 12	53222.40	0.46	493.24	0.00	10.55	10.55	538.74
1997 06 25 12	53222.40	0.08	497.64	0.00	8.69	8.69	535.05
1997 06 26 12	53222.40	0.21	502.73	0.00	8.69	8.69	442.72
1997 06 27 12	53222.40	0.47	494.61	0.00	10.37	10.37	410.24
1997 06 28 12	53222.40	0.07	492.25	0.00	10.48	10.48	457.16
1997 06 29 12	53222.40	0.02	501.73	0.00	9.92	9.92	418.78
1997 06 30 12	53222.40	0.00	504.37	0.00	9.65	9.65	417.58
1997 07 01 12	53222.40	0.00	461.21	0.00	8.95	8.95	358.33
1997 07 02 12	53222.40	0.00	456.70	0.00	7.74	7.74	366.83
1997 07 03 12	53222.40	0.00	457.17	0.00	7.80	7.80	446.31
1997 07 04 12	53143.50	0.00	453.20	0.00	6.84	6.84	469.17
1997 07 05 12	52876.80	0.27	453.42	0.00	9.22	9.22	436.82
1997 07 06 12	52876.80	0.15	444.50	0.00	9.64	9.64	448.43
1997 07 07 12	52876.80	0.02	444.30	0.00	11.59	11.59	452.06
1997 07 08 12	52876.80	0.69	423.62	0.00	11.60	11.60	477.91
1997 07 09 12	52876.80	0.48	444.23	0.00	11.39	11.39	487.16
1997 07 10 12	52876.80	0.00	441.47	0.00	11.82	11.82	478.41
1997 07 11 12	52531.20	0.01	393.78	0.00	11.63	11.63	517.83
1997 07 12 12	52531.20	0.01	427.86	0.00	8.99	8.99	550.57
1997 07 13 12	52531.20	0.01	442.23	0.00	8.29	8.29	493.45
1997 07 14 12	52531.20	0.19	435.94	0.00	9.21	9.21	493.68
1997 07 15 12	52531.20	0.06	445.04	0.00	11.94	11.94	491.19
1997 07 16 12	52185.60	0.07	426.86	0.00	13.83	13.83	454.29
1997 07 17 12	52185.60	0.53	433.22	0.00	14.49	14.49	515.63
1997 07 18 12	52185.60	3.02	419.98	0.00	13.55	13.55	570.11
1997 07 19 12	52185.60	2.19	407.95	0.00	12.14	12.14	661.84
1997 07 20 12	51840.00	1.04	402.49	0.00	10.08	10.08	679.91
1997 07 21 12	51840.00	0.43	434.06	0.00	10.69	10.69	571.18
1997 07 22 12	51840.00	2.30	422.15	0.00	12.24	12.24	637.56
1997 07 23 12	51761.10	1.17	410.73	0.00	12.97	12.97	736.34
1997 07 24 12	51494.40	0.37	405.65	0.00	12.18	12.18	807.22
1997 07 25 12	51494.40	0.23	433.46	0.00	12.73	12.73	671.18
1997 07 26 12	51494.40	0.04	397.29	0.00	13.25	13.25	592.69
1997 07 27 12	51148.80	1.04	356.46	0.00	13.02	13.02	716.00
1997 07 28 12	51148.80	2.73	373.52	0.00	10.50	10.50	811.78
1997 07 29 12	51148.80	4.57	376.15	0.00	11.73	11.73	873.21
1997 07 30 12	50803.20	7.42	313.68	0.00	8.52	8.52	709.59
1997 07 31 12	50803.20	9.54	343.89	0.00	9.86	9.86	834.24
1997 08 01 12	50803.20	1.90	396.57	0.00	10.12	10.12	774.75
1997 08 02 12	50457.60	1.32	423.77	0.00	11.54	11.54	691.06
1997 08 03 12	50457.60	0.45	389.76	0.00	13.10	13.10	692.77
1997 08 04 12	50457.60	5.26	274.34	0.00	10.20	10.20	743.90
1997 08 05 12	50112.00	5.97	300.36	0.00	8.80	8.80	831.45
1997 08 06 12	50112.00	9.47	223.43	0.00	6.51	6.51	763.87
1997 08 07 12	49824.98	1.13	419.98	0.00	6.84	6.84	600.15
1997 08 08 12	49766.40	0.41	407.02	0.00	9.76	9.76	697.28
1997 08 09 12	49766.40	3.10	411.41	0.00	11.67	11.67	653.79
1997 08 10 12	49420.80	11.20	303.27	0.00	8.81	8.81	769.14
1997 08 11 12	49420.80	4.98	345.14	0.00	7.88	7.88	701.74
1997 08 12 12	49420.80	1.93	381.11	0.00	6.79	6.79	604.78
1997 08 13 12	49075.20	1.27	390.76	0.00	8.22	8.22	628.21
1997 08 14 12	49075.20	2.13	397.01	0.00	7.84	7.84	619.63
1997 08 15 12	48729.60	1.48	426.46	0.00	9.51	9.51	624.86
1997 08 16 12	48729.60	0.40	405.62	0.00	11.18	11.18	579.90
1997 08 17 12	48650.70	1.89	411.34	0.00	10.45	10.45	645.51
1997 08 18 12	48384.00	2.38	389.80	0.00	10.07	10.07	600.43
1997 08 19 12	48384.00	2.04	395.64	0.00	9.78	9.78	614.49
1997 08 20 12	48038.40	0.54	406.43	0.00	10.81	10.81	634.87
1997 08 21 12	48038.40	1.23	409.11	0.00	11.92	11.92	655.58
1997 08 22 12	47692.80	0.44	410.26	0.00	11.66	11.66	642.59
1997 08 23 12	47692.80	0.23	402.21	0.00	12.03	12.03	642.30
1997 08 24 12	47692.80	0.18	394.59	0.00	12.77	12.77	665.18
1997 08 25 12	47347.20	0.70	398.43	0.00	12.73	12.73	699.99
1997 08 26 12	47347.20	4.54	302.81	0.00	11.90	11.90	815.12
1997 08 27 12	47001.60	0.27	384.95	0.00	11.68	11.68	740.70
1997 08 28 12	47001.60	0.67	400.93	0.00	12.00	12.00	677.41
1997 08 29 12	46656.00	0.48	399.42	0.00	11.85	11.85	684.78
1997 08 30 12	46656.00	0.04	402.17	0.00	11.07	11.07	618.33
1997 08 31 12	46310.40	0.88	347.65	0.00	10.86	10.86	634.83
1997 09 01 12	46310.40	0.99	435.05	0.00	10.28	10.28	734.47
1997 09 02 12	46310.40	1.12	385.39	0.00	11.22	11.22	786.05
1997 09 03 12	45964.80	4.66	410.38	0.00	11.91	11.91	734.90
1997 09 04 12	45964.80	2.70	420.18	0.00	11.00	11.00	685.45
1997 09 05 12	45619.20	0.58	428.26	0.00	10.11	10.11	670.84
1997 09 06 12	45619.20	0.68	405.10	0.00	10.06	10.06	633.91
1997 09 07 12	45273.60	0.52	431.27	0.00	9.50	9.50	640.70
1997 09 08 12	45273.60	0.16	440.25	0.00	9.69	9.69	574.34
1997 09 09 12	44928.00	0.07	426.78	0.00	9.94	9.94	529.07
1997 09 10 12	44928.00	0.18	402.87	0.00	10.35	10.35	650.21
1997 09 11 12	44582.40	2.05	363.60	0.00	10.50	10.50	579.96
1997 09 12 12	44582.40	0.78	426.79	0.00	9.46	9.46	620.43
1997 09 13 12	44236.80	0.13	424.45	0.00	9.64	9.64	581.32
1997 09 14 12	44236.80	0.67	409.29	0.00	9.74	9.74	608.47
1997 09 15 12	44236.80	3.72	355.54	0.00	9.70	9.70	648.87
1997 09 16 12	43891.20	2.71	416.99	0.00	8.17	8.17	633.98
1997 09 17 12	43891.20	0.41	423.49	0.00	7.21	7.21	491.68
1997 09 18 12	43545.60	1.45	416.25	0.00	9.24	9.24	662.36
1997 09 19 12	43545.60	5.39	375.36	0.00	8.82	8.82	684.27
1997 09 20 12	43200.00	10.48	321.86	0.00	7.04	7.04	712.57
1997 09 21 12	43200.00	0.36	325.26	0.00	7.50	7.50	658.05
1997 09 22 12	42854.40	7.51	288.03	0.00	5.05	5.05	542.45
1997 09 23 12	42854.40	1.06	371.35	0.00	2.22	2.22	518.19
1997 09 24 12	42508.80	0.17	413.48	0.00	4.02	4.02	511.96
1997 09 25 12	42508.80	0.70	404.71	0.00	6.99	6.99	463.80
1997 09 26 12	42163.20	1.73	196.09	0.00	7.89	7.89	622.99
1997 09 27 12	42163.20	2.03	400.38	0.00	6.79	6.79	676.19
1997 09 28 12	42163.20	0.12	405.87	0.00	4.42	4.42	422.45
1997 09 29 12	41817.60	0.00	403.82	0.00	6.14	6.14	367.75
1997 09 30 12	41817.60	0.00	396.77	0.00	7.19	7.19	477.56
1997 10 01 12	41472.00	0.00	418.48	0.00	8.16	8.16	472.41
1997 10 02 12	41472.00	0.07	409.90	0.00	8.55	8.55	527.87
1997 10 03 12	41126.40	2.08	413.65	0.00	6.32	6.32	589.10
1997 10 04 12	41126.40	0.25	416.44	0.00	6.16	6.16	378.18
1997 10 05 12	40780.80	0.14	418.41	0.00	8.73	8.73	365.78
1997 10 06 12	40780.80	0.07	406.66	0.00	7.95	7.95	365.55
1997 10 07 12	40435.20	0.58	403.29	0.00	6.96	6.96	400.11
1997 10 08 12	40435.20	5.01	349.90	0.00	1.47	1.47	397.56
1997 10 09 12	40089.60	0.27	406.99	0.00	-0.60	-0.60	292.48
1997 10 10 12	40089.60	0.27	387.19	0.00	2.41	2.41	345.05
1997 10 11 12	40089.60	2.11	370.92	0.00	5.36	5.36	468.83
1997 10 12 12	39744.00	8.14	320.77	0.00	-4.03	-4.03	342.75
1997 10 13 12	39744.00	1.19	398.09	0.00	-8.76	-8.76	242.25
1997 10 14 12	39398.40	0.31	397.14	0.00	-3.48	-3.48	291.39
1997 10 15 12	39398.40	0.08	391.33	0.00	0.54	0.54	276.53
1997 10 16 12	39052.80	0.11	387.10	0.00	1.18	1.18	265.74
1997 10 17 12	39052.80	0.11	382.37	0.00	2.82	2.82	320.99
1997 10 18 12	38707.20	0.23	382.69	0.00	3.04	3.04	326.46
1997 10 19 12	38707.20	0.00	377.71	0.00	1.22	1.22	328.61
1997 10 20 12	38707.20	0.50	235.02	0.00	1.34	1.34	341.79
1997 10 21 12	38361.60	0.96	372.84	0.00	-0.86	-0.86	347.93
1997 10 22 12	38361.60	0.18	369.18	0.00	-0.40	-0.40	292.66
1997 10 23 12	38016.00	0.69	346.45	0.00	-1.06	-1.06	296.47
1997 10 24 12	38016.00	9.34	309.05	0.00	-4.63	-4.63	339.92
1997 10 25 12	37749.30	8.85	299.88	0.00	-11.64	-11.64	213.50
1997 10 26 12	37670.40	2.01	365.97	0.00	-10.48	-10.48	206.03
1997 10 27 12	37670.40	1.63	360.16	0.00	-5.38	-5.38	255.11
1997 10 28 12	37324.80	0.06	358.35	0.00	-4.22	-4.22	262.11
1997 10 29 12	37324.80	0.54	350.42	0.00	-4.41	-4.41	267.07
1997 10 30 12	36979.20	0.20	336.50	0.00	-3.01	-3.01	339.51
1997 10 31 12	36979.20	2.63	214.56	0.00	-1.72	-1.72	370.84
1997 11 01 12	36979.20	0.00	270.33	0.00	-5.79	-5.79	278.90
1997 11 02 12	36633.60	2.07	343.12	0.00	-8.58	-8.58	231.14
1997 11 03 12	36633.60	0.03	334.48	0.00	-6.07	-6.07	244.39
1997 11 04 12	36575.02	0.03	328.15	0.00	-2.43	-2.43	232.14
1997 11 05 12	36288.00	0.04	325.36	0.00	-2.72	-2.72	278.30
1997 11 06 12	36288.00	0.02	324.90	0.00	-0.79	-0.79	234.11
1997 11 07 12	35942.40	0.00	326.48	0.00	-1.88	-1.88	220.35
1997 11 08 12	35942.40	0.75	286.03	0.00	-3.47	-3.47	270.67
1997 11 09 12	35942.40	4.11	269.21	0.00	-5.66	-5.66	329.18
1997 11 10 12	35596.80	3.67	317.36	0.00	-8.67	-8.67	267.40
1997 11 11 12	35596.80	2.02	244.66	0.00	-6.96	-6.96	319.03
1997 11 12 12	35596.80	7.98	248.79	0.00	-7.31	-7.31	303.13
1997 11 13 12	35251.20	0.30	304.55	0.00	-9.94	-9.94	243.90
1997 11 14 12	35251.20	2.88	314.86	0.00	-15.22	-15.22	152.58
1997 11 15 12	35251.20	0.50	316.97	0.00	-21.19	-21.19	80.07
1997 11 16 12	34905.60	0.35	313.02	0.00	-15.41	-15.41	105.13
1997 11 17 12	34905.60	0.25	306.56	0.00	-12.23	-12.23	188.70
1997 11 18 12	34905.60	0.66	302.22	0.00	-11.06	-11.06	208.88
1997 11 19 12	34847.02	1.46	254.41	0.00	-9.32	-9.32	221.60
1997 11 20 12	34560.00	7.30	243.75	0.00	-6.37	-6.37	287.94
1997 11 21 12	34560.00	2.65	273.44	0.00	-10.35	-10.35	226.62
1997 11 22 12	34560.00	1.76	284.52	0.00	-12.07	-12.07	199.59
1997 11 23 12	34214.40	0.07	232.78	0.00	-8.33	-8.33	182.70
1997 11 24 12	34214.40	0.00	293.63	0.00	-6.12	-6.12	248.05
1997 11 25 12	34214.40	0.42	271.05	0.00	-4.45	-4.45	225.27
1997 11 26 12	34214.40	3.85	226.33	0.00	-6.22	-6.22	245.38
1997 11 27 12	33868.80	2.95	272.90	0.00	-2.82	-2.82	348.62
1997 11 28 12	33868.80	9.00	277.49	0.00	-8.11	-8.11	281.54
1997 11 29 12	33868.80	0.27	282.11	0.00	-8.24	-8.24	243.73
1997 11 30 12	33868.80	0.00	278.24	0.00	-7.05	-7.05	137.67
1997 12 01 12	33868.80	1.68	233.55	0.00	-7.24	-7.24	179.10
1997 12 02 12	33523.20	2.78	234.64	0.00	-9.46	-9.46	257.10
1997 12 03 12	33523.20	1.64	260.90	0.00	-12.16	-12.16	202.74
1997 12 04 12	33523.20	0.00	268.59	0.00	-10.13	-10.13	147.05
1997 12 05 12	33523.20	0.02	262.63	0.00	-8.79	-8.79	162.46
1997 12 06 12	33523.20	0.22	239.67	0.00	-6.79	-6.79	182.20
1997 12 07 12	33523.20	0.75	192.23	0.00	-6.72	-6.72	251.97
1997 12 08 12	33256.50	0.86	231.48	0.00	-8.22	-8.22	278.88
1997 12 09 12	33177.60	4.53	231.26	0.00	-10.65	-10.65	217.35
1997 12 10 12	33177.60	2.44	231.47	0.00	-13.06	-13.06	180.53
1997 12 11 12	33177.60	1.45	262.86	0.00	-16.20	-16.20	120.93
1997 12 12 12	33177.60	0.00	259.87	0.00	-14.25	-14.25	111.51
1997 12 13 12	33177.60	0.00	255.13	0.00	-8.54	-8.54	150.85
1997 12 14 12	33177.60	0.00	258.01	0.00	-4.62	-4.62	158.54
1997 12 15 12	33177.60	0.33	249.19	0.00	-5.21	-5.21	169.36
1997 12 16 12	33177.60	0.71	255.58	0.00	-9.40	-9.40	209.18
1997 12 17 12	33177.60	0.06	249.49	0.00	-7.18	-7.18	231.02
1997 12 18 12	33177.60	0.20	244.77	0.00	-6.03	-6.03	232.95
1997 12 19 12	33177.60	0.00	211.81	0.00	-8.78	-8.78	191.13
1997 12 20 12	33177.60	0.00	253.52	0.00	-9.98	-9.98	174.09
1997 12 21 12	33177.60	0.00	248.80	0.00	-9.68	-9.68	142.52
1997 12 22 12	33177.60	0.00	242.62	0.00	-10.81	-10.81	198.32
1997 12 23 12	33177.60	0.04	254.11	0.00	-11.50	-11.50	173.33
1997 12 24 12	33177.60	0.26	157.16	0.00	-12.99	-12.99	142.34
1997 12 25 12	33177.60	0.45	239.83	0.00	-15.75	-15.75	147.83
1997 12 26 12	33177.60	0.16	257.81	0.00	-16.53	-16.53	135.26
1997 12 27 12	33177.60	1.53	235.73	0.00	-12.12	-12.12	155.70
1997 12 28 12	33177.60	1.02	250.39	0.00	-16.10	-16.10	133.64
1997 12 29 12	33177.60	4.01	214.60	0.00	-9.81	-9.81	244.57
1997 12 30 12	33177.60	0.74	255.13	0.00	-6.52	-6.52	315.49
1997 12 31 12	33177.60	0.04	258.51	0.00	-6.94	-6.94	247.78
1998 01 01 12	33177.60	0.09	244.04	0.00	-4.58	-4.58	238.46
1998 01 02 12	33177.60	1.92	248.80	0.00	-4.14	-4.14	304.68
1998 01 03 12	33464.62	1.30	232.04	0.00	-5.35	-5.35	295.50
1998 01 04 12	33523.20	0.82	258.86	0.00	-7.83	-7.83	279.86
1998 01 05 12	33523.20	1.38	240.45	0.00	-9.47	-9.47	237.04
1998 01 06 12	33523.20	3.49	259.08	0.00	-10.54	-10.54	218.46
1998 01 07 12	33523.20	0.43	253.90	0.00	-14.58	-14.58	77.77
1998 01 08 12	33523.20	0.61	269.15	0.00	-12.70	-12.70	156.89
1998 01 09 12	33810.22	0.36	271.28	0.00	-12.41	-12.41	166.45
1998 01 10 12	33868.80	0.97	247.46	0.00	-11.24	-11.24	190.84
1998 01 11 12	33868.80	1.88	266.95	0.00	-8.91	-8.91	256.73
1998 01 12 12	33868.80	6.67	253.32	0.00	-8.16	-8.16	270.19
1998 01 13 12	33868.80	1.05	251.16	0.00	-8.23	-8.23	262.67
1998 01 14 12	34155.82	1.28	266.25	0.00	-10.80	-10.80	218.89
1998 01 15 12	34214.40	0.51	266.07	0.00	-11.13	-11.13	167.59
1998 01 16 12	34214.40	8.27	247.20	0.00	-9.34	-9.34	245.92
1998 01 17 12	34214.40	7.34	229.32	0.00	-6.78	-6.78	300.89
1998 01 18 12	34501.42	5.91	278.36	0.00	-7.85	-7.85	253.61
1998 01 19 12	34560.00	3.39	249.95	0.00	-5.93	-5.93	226.82
1998 01 20 12	34560.00	3.17	186.89	0.00	-10.76	-10.76	214.03
1998 01 21 12	34560.00	0.36	288.29	0.00	-15.15	-15.15	147.67
1998 01 22 12	34905.60	0.54	262.98	0.00	-15.54	-15.54	138.18
1998 01 23 12	34905.60	1.39	284.99	0.00	-12.18	-12.18	189.14
1998 01 24 12	34905.60	0.43	262.16	0.00	-9.19	-9.19	246.74
1998 01 25 12	35192.62	1.74	225.29	0.00	-9.34	-9.34	232.56
1998 01 26 12	35251.20	0.24	296.66	0.00	-10.70	-10.70	203.71
1998 01 27 12	35251.20	0.05	301.06	0.00	-7.35	-7.35	175.52
1998 01 28 12	35538.22	0.06	301.37	0.00	-7.63	-7.63	200.18
1998 01 29 12	35596.80	0.00	310.98	0.00	-8.97	-8.97	180.75
1998 01 30 12	35596.80	0.57	272.61	0.00	-8.37	-8.37	169.99
1998 01 31 12	35883.82	1.31	272.19	0.00	-8.92	-8.92	244.20
1998 02 01 12	35942.40	0.43	328.49	0.00	-11.72	-11.72	194.73
1998 02 02 12	35942.40	0.56	273.55	0.00	-10.03	-10.03	191.15
1998 02 03 12	36288.00	0.55	297.49	0.00	-7.94	-7.94	280.34
1998 02 04 12	36288.00	3.77	291.89	0.00	-3.54	-3.54	278.15
1998 02 05 12	36288.00	3.71	253.06	0.00	-5.90	-5.90	318.51
1998 02 06 12	36633.60	3.22	328.46	0.00	-6.32	-6.32	320.98
1998 02 07 12	36633.60	2.74	283.20	0.00	-7.39	-7.39	273.37
1998 02 08 12	36712.50	0.68	308.61	0.00	-7.82	-7.82	280.43
1998 02 09 12	36979.20	1.91	336.79	0.00	-8.06	-8.06	277.88
1998 02 10 12	36979.20	0.04	328.25	0.00	-12.02	-12.02	198.25
1998 02 11 12	37324.80	0.27	346.55	0.00	-13.41	-13.41	159.49
1998 02 12 12	37324.80	0.33	352.61	0.00	-11.56	-11.56	209.51
1998 02 13 12	37324.80	0.37	335.21	0.00	-9.81	-9.81	202.59
1998 02 14 12	37670.40	0.11	343.42	0.00	-7.58	-7.58	277.13
1998 02 15 12	37670.40	2.18	285.79	0.00	-6.98	-6.98	275.37
1998 02 16 12	38016.00	1.66	283.73	0.00	-6.93	-6.93	318.97
1998 02 17 12	38016.00	0.53	358.07	0.00	-8.35	-8.35	285.31
1998 02 18 12	38361.60	0.48	308.35	0.00	-10.53	-10.53	232.02
1998 02 19 12	38361.60	0.16	367.99	0.00	-10.54	-10.54	211.47
1998 02 20 12	38361.60	0.20	353.53	0.00	-12.71	-12.71	148.28
1998 02 21 12	38707.20	0.59	372.99	0.00	-10.81	-10.81	192.45
1998 02 22 12	38707.20	0.41	358.21	0.00	-8.68	-8.68	245.84
1998 02 23 12	39052.80	9.88	315.59	0.00	-8.17	-8.17	266.12
1998 02 24 12	39052.80	2.12	354.43	0.00	-5.88	-5.88	295.64
1998 02 25 12	39398.40	8.53	293.75	0.00	-8.28	-8.28	237.68
1998 02 26 12	39398.40	1.34	318.88	0.00	-14.35	-14.35	155.09
1998 02 27 12	39398.40	1.13	295.34	0.00	-16.38	-16.38	124.53
1998 02 28 12	39744.00	0.04	358.72	0.00	-17.52	-17.52	108.72
1998 03 01 12	39744.00	0.08	420.53	0.00	-17.22	-17.22	116.26
1998 03 02 12	40089.60	0.45	400.57	0.00	-13.31	-13.31	175.95
1998 03 03 12	40089.60	2.83	298.32	0.00	-9.84	-9.84	226.60
1998 03 04 12	40435.20	8.86	317.52	0.00	-7.99	-7.99	247.13
1998 03 05 12	40435.20	0.88	420.16	0.00	-12.32	-12.32	184.59
1998 03 06 12	40780.80	2.54	343.89	0.00	-8.13	-8.13	247.87
1998 03 07 12	40780.80	1.31	367.98	0.00	-9.94	-9.94	222.83
1998 03 08 12	41067.82	1.02	424.18	0.00	-14.96	-14.96	138.38
1998 03 09 12	41126.40	0.78	321.34	0.00	-13.04	-13.04	162.68
1998 03 10 12	41126.40	0.10	390.22	0.00	-12.50	-12.50	177.61
1998 03 11 12	41472.00	0.28	367.56	0.00	-9.94	-9.94	235.02
1998 03 12 12	41472.00	0.54	434.50	0.00	-7.91	-7.91	216.09
1998 03 13 12	41817.60	0.27	443.38	0.00	-5.87	-5.87	202.86
1998 03 14 12	41817.60	0.16	442.60	0.00	-4.63	-4.63	219.58
1998 03 15 12	42163.20	0.26	437.76	0.00	-4.35	-4.35	239.24
1998 03 16 12	42163.20	0.26	431.63	0.00	-4.89	-4.89	280.90
1998 03 17 12	42508.80	2.15	400.66	0.00	-4.86	-4.86	294.71
1998 03 18 12	42508.80	9.83	375.86	0.00	-5.49	-5.49	335.48
1998 03 19 12	42854.40	1.19	353.15	0.00	-10.27	-10.27	238.99
1998 03 20 12	42854.40	0.67	463.58	0.00	-10.74	-10.74	220.95
1998 03 21 12	43200.00	0.31	458.71	0.00	-7.70	-7.70	222.41
1998 03 22 12	43200.00	0.28	432.48	0.00	-3.99	-3.99	304.82
1998 03 23 12	43200.00	0.15	404.52	0.00	-0.81	-0.81	387.56
1998 03 24 12	43545.60	0.14	445.70	0.00	0.00	0.00	398.96
1998 03 25 12	43545.60	0.05	460.05	0.00	-0.23	-0.23	348.68
1998 03 26 12	43891.20	0.57	427.35	0.00	-1.22	-1.22	350.63
1998 03 27 12	43891.20	5.05	336.61	0.00	-3.18	-3.18	359.44
1998 03 28 12	44236.80	0.94	447.89	0.00	-5.34	-5.34	302.42
1998 03 29 12	44236.80	1.04	391.38	0.00	-6.26	-6.26	245.44
1998 03 30 12	44582.40	1.21	389.37	0.00	-12.35	-12.35	174.47
1998 03 31 12	44582.40	6.01	410.77	0.00	-10.20	-10.20	224.45
1998 04 01 12	44928.00	1.32	442.00	0.00	-7.26	-7.26	224.42
1998 04 02 12	44928.00	9.61	413.00	0.00	-5.09	-5.09	269.45
1998 04 03 12	45273.60	1.27	454.01	0.00	-5.01	-5.01	349.75
1998 04 04 12	45273.60	0.32	444.34	0.00	-4.35	-4.35	257.22
1998 04 05 12	45332.18	0.81	453.03	0.00	-4.42	-4.42	272.95
1998 04 06 12	45619.20	5.94	397.07	0.00	-5.61	-5.61	263.37
1998 04 07 12	45619.20	2.87	440.26	0.00	-7.18	-7.18	266.46
1998 04 08 12	45964.80	5.81	429.03	0.00	-7.23	-7.23	271.98
1998 04 09 12	45964.80	1.44	466.05	0.00	-7.07	-7.07	251.54
1998 04 10 12	46310.40	0.63	478.34	0.00	-5.14	-5.14	277.94
1998 04 11 12	46310.40	0.29	491.08	0.00	-0.54	-0.54	260.75
1998 04 12 12	46656.00	0.96	427.67	0.00	-1.75	-1.75	279.21
1998 04 13 12	46656.00	0.92	368.08	0.00	-5.64	-5.64	287.88
1998 04 14 12	47001.60	2.21	430.39	0.00	-6.21	-6.21	283.96
1998 04 15 12	47001.60	7.73	429.21	0.00	-7.76	-7.76	250.24
1998 04 16 12	47001.60	4.50	434.32	0.00	-8.20	-8.20	273.65
1998 04 17 12	47347.20	1.16	448.67	0.00	-8.21	-8.21	257.09
1998 04 18 12	47347.20	4.20	438.27	0.00	-8.57	-8.57	250.35
1998 04 19 12	47692.80	1.40	475.21	0.00	-8.19	-8.19	233.07
1998 04 20 12	47692.80	7.18	295.35	0.00	-5.68	-5.68	313.98
1998 04 21 12	48038.40	1.03	493.03	0.00	-5.62	-5.62	293.18
1998 04 22 12	48038.40	0.57	505.57	0.00	-3.15	-3.15	263.33
1998 04 23 12	48038.40	0.39	499.38	0.00	0.37	0.37	279.25
1998 04 24 12	48384.00	0.27	477.93	0.00	1.58	1.58	310.23
1998 04 25 12	48384.00	5.92	447.68	0.00	-2.14	-2.14	323.60
1998 04 26 12	48729.60	11.28	420.37	0.00	-3.97	-3.97	349.21
1998 04 27 12	48729.60	0.43	498.90	0.00	-4.70	-4.70	293.52
1998 04 28 12	49075.20	0.25	500.31	0.00	-3.85	-3.85	269.01
1998 04 29 12	49075.20	0.00	510.59	0.00	-2.74	-2.74	205.02
1998 04 30 12	49075.20	0.06	494.91	0.00	2.52	2.52	324.47
1998 05 01 12	49420.80	0.18	496.41	0.00	0.70	0.70	280.22
1998 05 02 12	49420.80	0.12	473.70	0.00	1.21	1.21	381.01
