  43.14
3521.00
 228339304
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1997 01 02 12	31824.30	5.84	176.45	0.00	-0.60	-0.60	432.67
1997 01 03 12	32048.34	5.39	130.34	0.00	-4.75	-4.75	340.27
1997 01 04 12	32140.80	0.42	260.85	0.00	-14.36	-14.36	146.37
1997 01 05 12	32140.80	0.55	242.39	0.00	-20.90	-20.90	82.40
1997 01 06 12	32140.80	1.09	268.06	0.00	-21.44	-21.44	76.70
1997 01 07 12	32140.80	0.44	247.75	0.00	-14.95	-14.95	127.96
1997 01 08 12	32256.18	0.34	210.31	0.00	-14.11	-14.11	155.28
1997 01 09 12	32486.40	0.01	232.34	0.00	-12.62	-12.62	172.63
1997 01 10 12	32486.40	3.00	213.86	0.00	-11.61	-11.61	192.82
1997 01 11 12	32486.40	3.84	206.71	0.00	-17.65	-17.65	131.62
1997 01 12 12	32486.40	0.85	189.07	0.00	-28.98	-28.98	41.47
1997 01 13 12	32832.00	3.99	227.39	0.00	-20.21	-20.21	116.12
1997 01 14 12	32832.00	2.00	263.62	0.00	-12.56	-12.56	189.10
1997 01 15 12	32832.00	0.06	267.11	0.00	-14.12	-14.12	134.01
1997 01 16 12	32861.11	0.00	277.26	0.00	-19.44	-19.44	100.88
1997 01 17 12	33177.60	0.04	258.46	0.00	-13.05	-13.05	126.97
1997 01 18 12	33177.60	0.11	230.74	0.00	-5.37	-5.37	304.88
1997 01 19 12	33177.60	0.05	270.40	0.00	-5.31	-5.31	254.81
1997 01 20 12	33523.20	0.00	259.09	0.00	-5.63	-5.63	174.99
1997 01 21 12	33523.20	0.67	250.62	0.00	-10.32	-10.32	191.78
1997 01 22 12	33523.20	0.68	256.61	0.00	-13.66	-13.66	153.88
1997 01 23 12	33868.80	1.04	279.46	0.00	-13.78	-13.78	159.19
1997 01 24 12	33868.80	1.35	247.20	0.00	-19.23	-19.23	88.00
1997 01 25 12	33868.80	1.04	267.24	0.00	-16.95	-16.95	117.92
1997 01 26 12	34214.40	9.31	256.85	0.00	-6.97	-6.97	277.22
1997 01 27 12	34214.40	1.17	306.78	0.00	-11.01	-11.01	191.60
1997 01 28 12	34243.50	0.12	271.86	0.00	-11.39	-11.39	135.02
1997 01 29 12	34560.00	0.29	301.28	0.00	-11.52	-11.52	178.84
1997 01 30 12	34560.00	0.06	240.13	0.00	-7.03	-7.03	211.60
1997 01 31 12	34905.60	0.81	233.67	0.00	-4.04	-4.04	306.51
1997 02 01 12	34905.60	4.28	264.38	0.00	-5.61	-5.61	288.80
1997 02 02 12	34905.60	0.17	267.68	0.00	-11.64	-11.64	183.92
1997 02 03 12	35251.20	4.61	178.29	0.00	-13.79	-13.79	163.45
1997 02 04 12	35251.20	13.12	241.61	0.00	-15.93	-15.93	140.49
1997 02 05 12	35596.80	7.00	265.14	0.00	-16.77	-16.77	133.49
1997 02 06 12	35596.80	0.06	337.52	0.00	-18.43	-18.43	82.26
1997 02 07 12	35849.94	0.00	344.06	0.00	-17.41	-17.41	65.28
1997 02 08 12	35942.40	0.23	350.44	0.00	-14.95	-14.95	76.00
1997 02 09 12	35942.40	0.09	322.74	0.00	-14.46	-14.46	80.45
1997 02 10 12	36288.00	0.40	319.11	0.00	-13.61	-13.61	122.66
1997 02 11 12	36288.00	0.38	191.84	0.00	-11.55	-11.55	194.51
1997 02 12 12	36633.60	2.59	253.36	0.00	-11.16	-11.16	202.92
1997 02 13 12	36633.60	0.75	330.30	0.00	-14.64	-14.64	138.10
1997 02 14 12	36979.20	0.21	259.21	0.00	-13.07	-13.07	163.34
1997 02 15 12	36979.20	0.64	311.23	0.00	-8.27	-8.27	238.34
1997 02 16 12	37324.80	0.14	350.13	0.00	-7.06	-7.06	257.97
1997 02 17 12	37324.80	0.01	329.68	0.00	-6.88	-6.88	231.12
1997 02 18 12	37670.40	2.03	354.14	0.00	-9.21	-9.21	217.45
1997 02 19 12	37670.40	0.13	299.99	0.00	-12.21	-12.21	162.11
1997 02 20 12	38016.00	0.00	319.93	0.00	-11.50	-11.50	166.08
1997 02 21 12	38016.00	0.00	364.07	0.00	-16.27	-16.27	116.98
1997 02 22 12	38269.14	3.25	340.10	0.00	-18.07	-18.07	97.70
1997 02 23 12	38361.60	0.00	380.09	0.00	-17.26	-17.26	123.57
1997 02 24 12	38614.74	0.00	393.01	0.00	-20.30	-20.30	73.29
1997 02 25 12	38707.20	0.00	389.78	0.00	-11.60	-11.60	140.22
1997 02 26 12	38960.34	7.74	332.43	0.00	-11.53	-11.53	214.99
1997 02 27 12	39052.80	10.35	334.86	0.00	-12.48	-12.48	186.61
1997 02 28 12	39398.40	0.85	341.93	0.00	-14.56	-14.56	156.02
1997 03 01 12	39398.40	0.02	398.27	0.00	-17.48	-17.48	108.03
1997 03 02 12	39744.00	2.04	307.35	0.00	-11.86	-11.86	177.48
1997 03 03 12	39744.00	13.99	365.29	0.00	-12.81	-12.81	164.12
1997 03 04 12	40089.60	0.01	265.54	0.00	-16.07	-16.07	123.30
1997 03 05 12	40089.60	0.14	397.38	0.00	-16.23	-16.23	118.94
1997 03 06 12	40435.20	0.04	401.36	0.00	-9.25	-9.25	166.69
1997 03 07 12	40435.20	0.46	418.99	0.00	-9.71	-9.71	192.10
1997 03 08 12	40780.80	2.68	310.27	0.00	-9.81	-9.81	203.63
1997 03 09 12	40780.80	1.59	421.15	0.00	-10.82	-10.82	170.18
1997 03 10 12	41126.40	1.61	354.87	0.00	-5.26	-5.26	265.94
1997 03 11 12	41126.40	0.61	418.92	0.00	-3.99	-3.99	240.39
1997 03 12 12	41472.00	0.36	440.61	0.00	-3.17	-3.17	171.31
1997 03 13 12	41472.00	0.15	265.47	0.00	-10.37	-10.37	162.42
1997 03 14 12	41817.60	4.15	375.87	0.00	-17.86	-17.86	109.13
1997 03 15 12	41817.60	1.10	421.62	0.00	-13.69	-13.69	166.94
1997 03 16 12	42163.20	4.25	377.46	0.00	-4.47	-4.47	328.57
1997 03 17 12	42163.20	4.74	407.51	0.00	-4.42	-4.42	306.15
1997 03 18 12	42508.80	0.05	452.87	0.00	-7.23	-7.23	237.86
1997 03 19 12	42508.80	0.87	438.13	0.00	-3.47	-3.47	254.21
1997 03 20 12	42854.40	0.00	451.86	0.00	-0.19	-0.19	215.88
1997 03 21 12	42854.40	0.39	360.16	0.00	-1.42	-1.42	329.47
1997 03 22 12	43200.00	0.01	472.24	0.00	-3.43	-3.43	194.10
1997 03 23 12	43545.60	0.02	434.68	0.00	-3.46	-3.46	167.67
1997 03 24 12	43545.60	17.88	329.52	0.00	-8.58	-8.58	223.02
1997 03 25 12	43891.20	0.04	480.54	0.00	-11.65	-11.65	168.82
1997 03 26 12	43891.20	0.55	489.53	0.00	-4.50	-4.50	268.79
1997 03 27 12	44236.80	1.88	317.69	0.00	-4.60	-4.60	258.66
1997 03 28 12	44236.80	0.00	412.04	0.00	-11.23	-11.23	185.33
1997 03 29 12	44582.40	0.48	495.64	0.00	-11.65	-11.65	156.06
1997 03 30 12	44582.40	0.08	497.85	0.00	-9.42	-9.42	171.22
1997 03 31 12	44928.00	0.92	396.36	0.00	-2.85	-2.85	213.54
1997 04 01 12	44928.00	0.68	369.07	0.00	-9.16	-9.16	161.39
1997 04 02 12	45273.60	1.08	423.75	0.00	-14.55	-14.55	143.84
1997 04 03 12	45273.60	2.32	507.65	0.00	-9.51	-9.51	194.35
1997 04 04 12	45619.20	3.50	419.20	0.00	-6.35	-6.35	229.74
1997 04 05 12	45619.20	4.61	448.41	0.00	-13.51	-13.51	173.72
1997 04 06 12	45964.80	2.11	483.67	0.00	-14.78	-14.78	143.23
1997 04 07 12	45964.80	0.11	461.72	0.00	-12.75	-12.75	161.90
1997 04 08 12	46310.40	1.06	388.53	0.00	-10.21	-10.21	206.04
1997 04 09 12	46310.40	4.28	436.54	0.00	-10.89	-10.89	208.14
1997 04 10 12	46656.00	1.25	454.86	0.00	-14.46	-14.46	161.67
1997 04 11 12	46656.00	4.09	405.31	0.00	-16.59	-16.59	132.81
1997 04 12 12	47001.60	0.46	536.42	0.00	-17.26	-17.26	120.36
1997 04 13 12	47001.60	0.52	534.96	0.00	-13.68	-13.68	118.53
1997 04 14 12	47347.20	0.00	430.90	0.00	-8.45	-8.45	216.58
1997 04 15 12	47439.66	0.94	434.83	0.00	-6.42	-6.42	269.29
1997 04 16 12	47692.80	0.00	522.90	0.00	-4.43	-4.43	273.47
1997 04 17 12	47785.26	0.00	424.27	0.00	-0.46	-0.46	300.37
1997 04 18 12	48038.40	0.00	492.25	0.00	1.11	1.11	338.46
1997 04 19 12	48038.40	0.90	405.83	0.00	1.00	1.00	347.24
1997 04 20 12	48384.00	1.57	385.65	0.00	-0.89	-0.89	381.82
1997 04 21 12	48384.00	1.58	443.73	0.00	-4.10	-4.10	231.82
1997 04 22 12	48729.60	4.15	317.04	0.00	-6.22	-6.22	214.52
1997 04 23 12	48729.60	3.49	411.32	0.00	-5.45	-5.45	308.41
1997 04 24 12	49075.20	14.81	353.58	0.00	-4.59	-4.59	338.66
1997 04 25 12	49075.20	0.61	376.76	0.00	-4.81	-4.81	319.12
1997 04 26 12	49420.80	0.00	512.41	0.00	-3.02	-3.02	300.56
1997 04 27 12	49420.80	0.28	486.95	0.00	0.48	0.48	344.79
1997 04 28 12	49766.40	1.32	443.95	0.00	-4.02	-4.02	311.61
1997 04 29 12	49766.40	20.59	443.24	0.00	-4.62	-4.62	331.55
1997 04 30 12	50112.00	0.03	447.61	0.00	-6.97	-6.97	260.89
1997 05 01 12	50112.00	11.06	489.44	0.00	-5.71	-5.71	262.89
1997 05 02 12	50457.60	1.74	413.57	0.00	-9.19	-9.19	228.97
1997 05 03 12	50457.60	0.20	543.05	0.00	-5.57	-5.57	247.22
1997 05 04 12	50550.06	0.29	455.63	0.00	0.16	0.16	294.48
1997 05 05 12	50803.20	0.25	532.30	0.00	0.61	0.61	281.15
1997 05 06 12	50803.20	0.40	497.33	0.00	0.64	0.64	290.33
1997 05 07 12	51148.80	0.36	549.37	0.00	-0.50	-0.50	266.95
1997 05 08 12	51148.80	0.00	549.86	0.00	-1.92	-1.92	254.51
1997 05 09 12	51494.40	0.00	565.09	0.00	1.64	1.64	239.36
1997 05 10 12	51494.40	0.12	553.20	0.00	3.75	3.75	233.89
1997 05 11 12	51494.40	0.03	504.43	0.00	2.88	2.88	336.68
1997 05 12 12	51840.00	0.00	542.55	0.00	1.99	1.99	273.64
1997 05 13 12	51840.00	0.05	506.35	0.00	4.25	4.25	329.78
1997 05 14 12	52156.50	0.00	482.02	0.00	1.85	1.85	376.80
1997 05 15 12	52185.60	1.43	534.87	0.00	3.13	3.13	414.89
1997 05 16 12	52185.60	1.45	544.80	0.00	1.92	1.92	378.59
1997 05 17 12	52531.20	3.22	525.02	0.00	2.32	2.32	421.43
1997 05 18 12	52531.20	6.12	486.27	0.00	2.17	2.17	405.83
1997 05 19 12	52531.20	0.62	560.88	0.00	0.06	0.06	323.06
1997 05 20 12	52876.80	0.11	559.11	0.00	3.60	3.60	281.36
1997 05 21 12	52876.80	0.33	528.40	0.00	4.93	4.93	402.75
1997 05 22 12	52876.80	0.83	539.30	0.00	4.94	4.94	414.62
1997 05 23 12	53222.40	0.34	546.51	0.00	0.65	0.65	396.27
1997 05 24 12	53222.40	10.66	447.71	0.00	3.46	3.46	456.23
1997 05 25 12	53222.40	7.80	455.21	0.00	-0.66	-0.66	386.09
1997 05 26 12	53538.89	0.01	464.32	0.00	-1.92	-1.92	339.83
1997 05 27 12	53568.00	0.54	447.41	0.00	0.40	0.40	364.93
1997 05 28 12	53568.00	2.33	456.00	0.00	1.99	1.99	395.46
1997 05 29 12	53568.00	8.26	369.70	0.00	3.44	3.44	506.63
1997 05 30 12	53913.60	0.18	489.78	0.00	2.94	2.94	492.17
1997 05 31 12	53913.60	1.01	543.53	0.00	6.80	6.80	533.56
1997 06 01 12	53913.60	1.82	479.12	0.00	9.78	9.78	568.77
1997 06 02 12	53913.60	0.26	471.44	0.00	5.91	5.91	437.20
1997 06 03 12	54143.82	0.09	485.71	0.00	6.08	6.08	466.26
1997 06 04 12	54259.20	0.99	514.08	0.00	9.36	9.36	491.32
1997 06 05 12	54259.20	0.33	509.89	0.00	10.95	10.95	431.52
1997 06 06 12	54259.20	0.10	500.91	0.00	10.66	10.66	544.68
1997 06 07 12	54259.20	1.58	493.62	0.00	6.95	6.95	483.39
1997 06 08 12	54351.66	6.27	364.12	0.00	7.51	7.51	649.94
1997 06 09 12	54575.69	34.57	364.06	0.00	5.22	5.22	658.91
1997 06 10 12	54604.80	7.01	408.14	0.00	5.99	5.99	627.24
1997 06 11 12	54604.80	2.16	441.42	0.00	4.41	4.41	517.80
1997 06 12 12	54604.80	4.45	470.48	0.00	5.04	5.04	501.59
1997 06 13 12	54604.80	6.44	422.37	0.00	4.99	4.99	535.61
1997 06 14 12	54604.80	3.20	479.35	0.00	5.94	5.94	546.97
1997 06 15 12	54604.80	0.71	434.68	0.00	5.48	5.48	502.06
1997 06 16 12	54604.80	2.30	484.49	0.00	5.61	5.61	534.06
1997 06 17 12	54604.80	0.00	490.73	0.00	6.91	6.91	550.33
1997 06 18 12	54604.80	9.57	470.94	0.00	8.87	8.87	627.27
1997 06 19 12	54697.26	0.86	495.78	0.00	7.90	7.90	533.89
1997 06 20 12	54697.26	0.00	511.90	0.00	6.47	6.47	456.68
1997 06 21 12	54697.26	0.14	519.90	0.00	5.34	5.34	359.83
1997 06 22 12	54697.26	0.44	516.38	0.00	10.63	10.63	482.36
1997 06 23 12	54697.26	0.00	513.14	0.00	9.05	9.05	492.24
1997 06 24 12	54697.26	0.04	529.02	0.00	4.27	4.27	338.58
1997 06 25 12	54604.80	0.00	525.83	0.00	4.06	4.06	347.18
1997 06 26 12	54604.80	0.07	523.20	0.00	7.68	7.68	334.90
1997 06 27 12	54604.80	0.00	499.14	0.00	10.93	10.93	381.04
1997 06 28 12	54604.80	0.00	505.39	0.00	9.99	9.99	355.55
1997 06 29 12	54604.80	0.00	519.87	0.00	9.12	9.12	353.58
1997 06 30 12	54604.80	0.00	520.92	0.00	8.87	8.87	356.27
1997 07 01 12	54604.80	0.36	385.36	0.00	5.07	5.07	336.68
1997 07 02 12	54604.80	0.30	499.42	0.00	2.47	2.47	364.00
1997 07 03 12	54604.80	1.24	501.88	0.00	4.14	4.14	410.79
1997 07 04 12	54489.43	0.37	513.66	0.00	5.80	5.80	425.24
1997 07 05 12	54259.20	0.40	516.79	0.00	6.47	6.47	462.80
1997 07 06 12	54259.20	0.12	503.78	0.00	9.54	9.54	455.81
1997 07 07 12	54259.20	0.18	507.11	0.00	8.91	8.91	451.80
1997 07 08 12	54259.20	0.00	511.92	0.00	9.92	9.92	496.48
1997 07 09 12	54259.20	0.93	507.70	0.00	11.45	11.45	451.38
1997 07 10 12	54006.06	0.60	481.39	0.00	12.27	12.27	451.07
1997 07 11 12	53913.60	1.07	413.86	0.00	8.65	8.65	478.39
1997 07 12 12	53913.60	7.92	398.81	0.00	5.62	5.62	497.20
1997 07 13 12	53913.60	1.82	481.72	0.00	3.81	3.81	418.47
1997 07 14 12	53798.23	1.20	495.53	0.00	7.27	7.27	429.42
1997 07 15 12	53568.00	0.01	507.99	0.00	11.60	11.60	433.43
1997 07 16 12	53568.00	0.00	505.40	0.00	13.80	13.80	446.37
1997 07 17 12	53568.00	0.50	453.50	0.00	14.04	14.04	431.31
1997 07 18 12	53314.86	0.00	436.56	0.00	13.03	13.03	502.02
1997 07 19 12	53222.40	5.87	448.43	0.00	11.05	11.05	620.45
1997 07 20 12	53222.40	1.59	474.54	0.00	10.09	10.09	608.51
1997 07 21 12	53107.02	0.93	501.80	0.00	7.60	7.60	519.71
1997 07 22 12	52876.80	0.04	492.08	0.00	11.41	11.41	506.97
1997 07 23 12	52876.80	0.09	450.29	0.00	12.95	12.95	623.26
1997 07 24 12	52847.69	6.80	426.89	0.00	11.18	11.18	715.05
1997 07 25 12	52531.20	3.41	483.25	0.00	9.99	9.99	573.94
1997 07 26 12	52531.20	0.68	490.09	0.00	10.66	10.66	513.78
1997 07 27 12	52415.82	1.56	491.01	0.00	11.13	11.13	490.52
1997 07 28 12	52185.60	10.41	436.54	0.00	7.77	7.77	625.65
1997 07 29 12	52185.60	15.71	468.62	0.00	8.95	8.95	775.64
1997 07 30 12	51840.00	2.04	432.48	0.00	9.95	9.95	699.76
1997 07 31 12	51840.00	2.14	483.05	0.00	9.76	9.76	590.37
1997 08 01 12	51840.00	0.99	465.53	0.00	10.54	10.54	611.47
1997 08 02 12	51494.40	0.00	473.90	0.00	12.30	12.30	550.19
1997 08 03 12	51494.40	0.70	446.27	0.00	12.60	12.60	542.13
1997 08 04 12	51148.80	4.78	357.91	0.00	12.86	12.86	659.75
1997 08 05 12	51148.80	14.11	295.88	0.00	9.68	9.68	763.25
1997 08 06 12	51119.69	4.49	414.85	0.00	7.35	7.35	663.72
1997 08 07 12	50803.20	2.01	447.72	0.00	8.89	8.89	614.73
1997 08 08 12	50803.20	0.29	455.12	0.00	10.60	10.60	587.65
1997 08 09 12	50457.60	0.32	465.98	0.00	8.42	8.42	568.28
1997 08 10 12	50457.60	14.85	298.89	0.00	5.98	5.98	653.98
1997 08 11 12	50112.00	1.24	393.57	0.00	5.78	5.78	604.91
1997 08 12 12	50112.00	2.41	397.89	0.00	6.72	6.72	583.70
1997 08 13 12	49858.86	6.51	452.74	0.00	6.84	6.84	553.86
1997 08 14 12	49766.40	0.64	348.94	0.00	6.37	6.37	526.28
1997 08 15 12	49737.29	0.21	456.84	0.00	8.77	8.77	581.53
1997 08 16 12	49420.80	0.17	463.89	0.00	7.99	7.99	496.82
1997 08 17 12	49420.80	0.08	457.73	0.00	6.48	6.48	546.82
1997 08 18 12	49075.20	0.13	443.17	0.00	9.22	9.22	500.03
1997 08 19 12	49075.20	0.54	460.19	0.00	8.89	8.89	460.24
1997 08 20 12	48729.60	0.01	454.75	0.00	10.37	10.37	481.40
1997 08 21 12	48729.60	1.89	428.50	0.00	12.48	12.48	523.91
1997 08 22 12	48384.00	0.34	439.28	0.00	12.10	12.10	553.03
1997 08 23 12	48384.00	2.46	441.72	0.00	13.33	13.33	513.51
1997 08 24 12	48038.40	0.59	416.71	0.00	12.94	12.94	551.31
1997 08 25 12	48038.40	1.62	434.82	0.00	11.98	11.98	623.72
1997 08 26 12	47692.80	0.00	389.72	0.00	13.00	13.00	605.69
1997 08 27 12	47692.80	2.39	442.41	0.00	12.71	12.71	571.15
1997 08 28 12	47347.20	0.00	445.88	0.00	12.02	12.02	456.18
1997 08 29 12	47347.20	0.42	442.49	0.00	11.12	11.12	447.45
1997 08 30 12	47001.60	0.05	445.40	0.00	9.66	9.66	400.10
1997 08 31 12	47001.60	1.44	407.71	0.00	11.15	11.15	435.62
1997 09 01 12	46656.00	0.85	382.77	0.00	10.47	10.47	526.65
1997 09 02 12	46656.00	3.47	361.75	0.00	9.80	9.80	643.54
1997 09 03 12	46310.40	0.01	380.04	0.00	9.80	9.80	640.20
1997 09 04 12	46310.40	0.02	425.80	0.00	8.31	8.31	558.99
1997 09 05 12	45964.80	0.00	431.51	0.00	8.27	8.27	481.41
1997 09 06 12	45964.80	3.04	399.59	0.00	9.25	9.25	493.18
1997 09 07 12	45619.20	0.95	402.73	0.00	9.01	9.01	510.13
1997 09 08 12	45619.20	0.01	421.75	0.00	9.34	9.34	465.66
1997 09 09 12	45273.60	0.11	424.63	0.00	9.08	9.08	472.76
1997 09 10 12	45273.60	6.51	390.68	0.00	10.08	10.08	566.30
1997 09 11 12	44928.00	40.43	290.42	0.00	7.24	7.24	678.45
1997 09 12 12	44582.40	6.75	400.88	0.00	5.05	5.05	515.96
1997 09 13 12	44582.40	0.02	389.55	0.00	6.15	6.15	507.82
1997 09 14 12	44236.80	3.71	414.46	0.00	8.59	8.59	531.91
1997 09 15 12	44236.80	4.53	374.84	0.00	7.92	7.92	503.49
1997 09 16 12	43891.20	1.75	357.01	0.00	1.46	1.46	341.71
1997 09 17 12	43891.20	0.92	408.08	0.00	2.32	2.32	307.92
1997 09 18 12	43545.60	0.01	318.70	0.00	5.40	5.40	413.93
1997 09 19 12	43545.60	10.87	193.07	0.00	1.62	1.62	480.05
1997 09 20 12	43200.00	5.96	220.83	0.00	-1.04	-1.04	460.11
1997 09 21 12	43200.00	13.26	241.10	0.00	1.42	1.42	555.08
1997 09 22 12	42854.40	13.97	217.09	0.00	1.33	1.33	532.63
1997 09 23 12	42854.40	1.19	391.14	0.00	1.82	1.82	501.65
1997 09 24 12	42508.80	0.00	405.97	0.00	3.50	3.50	401.37
1997 09 25 12	42508.80	0.00	394.68	0.00	5.72	5.72	297.17
1997 09 26 12	42163.20	1.17	287.77	0.00	7.15	7.15	558.93
1997 09 27 12	42163.20	1.01	254.47	0.00	3.33	3.33	465.10
1997 09 28 12	41817.60	0.00	388.71	0.00	-0.08	-0.08	276.01
1997 09 29 12	41817.60	0.00	383.89	0.00	3.49	3.49	317.45
1997 09 30 12	41472.00	0.11	382.28	0.00	5.67	5.67	331.57
1997 10 01 12	41126.40	0.30	401.01	0.00	6.95	6.95	361.76
1997 10 02 12	41126.40	1.88	347.39	0.00	6.65	6.65	410.79
1997 10 03 12	40780.80	1.70	383.88	0.00	2.11	2.11	381.21
1997 10 04 12	40780.80	0.00	392.37	0.00	2.95	2.95	335.63
1997 10 05 12	40435.20	0.05	392.65	0.00	2.95	2.95	268.12
1997 10 06 12	40435.20	1.83	385.37	0.00	0.14	0.14	262.20
1997 10 07 12	40089.60	10.89	323.13	0.00	3.10	3.10	409.66
1997 10 08 12	40089.60	3.48	260.36	0.00	-2.93	-2.93	314.85
1997 10 09 12	39744.00	0.07	339.48	0.00	-4.64	-4.64	280.50
1997 10 10 12	39744.00	4.22	343.25	0.00	0.73	0.73	337.79
1997 10 11 12	39398.40	2.37	334.97	0.00	1.06	1.06	332.94
1997 10 12 12	39398.40	1.11	237.83	0.00	-6.96	-6.96	203.90
1997 10 13 12	39052.80	0.08	271.73	0.00	-8.18	-8.18	190.67
1997 10 14 12	39052.80	0.12	352.51	0.00	-2.15	-2.15	243.41
1997 10 15 12	38707.20	0.00	367.15	0.00	-0.42	-0.42	251.39
1997 10 16 12	38707.20	0.07	361.25	0.00	-0.35	-0.35	223.49
1997 10 17 12	38361.60	0.26	364.58	0.00	1.33	1.33	264.86
1997 10 18 12	38361.60	0.29	356.23	0.00	0.69	0.69	278.71
1997 10 19 12	38016.00	0.00	345.63	0.00	-1.71	-1.71	306.12
1997 10 20 12	38016.00	0.00	345.77	0.00	-1.88	-1.88	337.02
1997 10 21 12	37670.40	0.03	326.66	0.00	-2.26	-2.26	250.24
1997 10 22 12	37670.40	0.08	331.22	0.00	-1.65	-1.65	206.81
1997 10 23 12	37324.80	2.88	289.84	0.00	-4.29	-4.29	281.06
1997 10 24 12	37324.80	19.45	283.43	0.00	-8.83	-8.83	258.71
1997 10 25 12	36979.20	0.36	347.77	0.00	-13.33	-13.33	167.50
1997 10 26 12	36979.20	0.01	333.11	0.00	-8.96	-8.96	193.22
1997 10 27 12	36662.71	0.00	328.89	0.00	-4.22	-4.22	256.09
1997 10 28 12	36633.60	0.01	307.65	0.00	-5.01	-5.01	231.61
1997 10 29 12	36541.14	0.04	275.76	0.00	-3.87	-3.87	248.03
1997 10 30 12	36288.00	0.33	251.83	0.00	-2.93	-2.93	335.27
1997 10 31 12	36288.00	2.84	170.48	0.00	-3.09	-3.09	298.05
1997 11 01 12	35942.40	0.82	223.00	0.00	-7.39	-7.39	209.18
1997 11 02 12	35942.40	0.63	326.92	0.00	-8.75	-8.75	198.09
1997 11 03 12	35596.80	0.13	308.19	0.00	-4.59	-4.59	189.39
1997 11 04 12	35596.80	0.13	303.19	0.00	-2.94	-2.94	258.15
1997 11 05 12	35280.31	0.02	307.80	0.00	-3.27	-3.27	237.97
1997 11 06 12	35251.20	0.09	317.51	0.00	-2.81	-2.81	217.70
1997 11 07 12	35251.20	0.11	306.91	0.00	-3.20	-3.20	189.96
1997 11 08 12	34905.60	0.00	295.62	0.00	-4.05	-4.05	285.62
1997 11 09 12	34905.60	0.00	300.69	0.00	-8.33	-8.33	239.16
1997 11 10 12	34560.00	0.30	312.12	0.00	-10.26	-10.26	168.38
1997 11 11 12	34560.00	0.00	299.91	0.00	-12.92	-12.92	136.59
1997 11 12 12	34560.00	0.00	305.07	0.00	-13.09	-13.09	121.46
1997 11 13 12	34214.40	0.00	304.25	0.00	-10.83	-10.83	172.27
1997 11 14 12	34214.40	0.00	305.50	0.00	-17.20	-17.20	105.56
1997 11 15 12	33984.18	0.00	301.07	0.00	-16.85	-16.85	99.00
1997 11 16 12	33868.80	1.23	289.44	0.00	-12.45	-12.45	121.52
1997 11 17 12	33868.80	0.43	268.83	0.00	-10.97	-10.97	183.61
1997 11 18 12	33552.31	0.30	267.91	0.00	-10.23	-10.23	201.44
1997 11 19 12	33523.20	1.95	215.28	0.00	-10.42	-10.42	209.34
1997 11 20 12	33523.20	0.09	246.35	0.00	-9.18	-9.18	224.89
1997 11 21 12	33292.98	1.12	235.59	0.00	-10.61	-10.61	192.15
1997 11 22 12	33177.60	0.07	273.89	0.00	-12.48	-12.48	168.19
1997 11 23 12	33177.60	0.00	208.97	0.00	-9.90	-9.90	165.46
1997 11 24 12	33085.14	0.01	270.14	0.00	-6.79	-6.79	252.67
1997 11 25 12	32832.00	0.12	159.77	0.00	-6.69	-6.69	218.90
1997 11 26 12	32832.00	4.21	202.72	0.00	-7.93	-7.93	194.59
1997 11 27 12	32832.00	0.71	242.69	0.00	-4.35	-4.35	335.26
1997 11 28 12	32601.78	0.67	259.52	0.00	-7.29	-7.29	241.37
1997 11 29 12	32486.40	0.01	261.94	0.00	-5.80	-5.80	192.64
1997 11 30 12	32486.40	0.00	257.03	0.00	-6.86	-6.86	194.11
1997 12 01 12	32486.40	0.61	215.79	0.00	-9.20	-9.20	209.54
1997 12 02 12	32393.94	6.63	219.11	0.00	-11.52	-11.52	220.71
1997 12 03 12	32140.80	0.54	256.54	0.00	-13.97	-13.97	131.00
1997 12 04 12	32140.80	1.81	248.68	0.00	-10.89	-10.89	116.29
1997 12 05 12	32140.80	0.54	251.71	0.00	-13.07	-13.07	104.61
1997 12 06 12	32140.80	0.87	206.14	0.00	-10.19	-10.19	131.57
1997 12 07 12	32140.80	0.27	212.95	0.00	-7.97	-7.97	247.86
1997 12 08 12	31910.58	11.28	211.70	0.00	-8.78	-8.78	264.03
1997 12 09 12	31795.20	0.80	217.26	0.00	-11.87	-11.87	204.55
1997 12 10 12	31795.20	5.92	212.79	0.00	-16.70	-16.70	129.89
1997 12 11 12	31795.20	1.53	253.60	0.00	-18.30	-18.30	79.25
1997 12 12 12	31795.20	1.05	251.37	0.00	-12.54	-12.54	93.19
1997 12 13 12	31795.20	0.18	247.72	0.00	-7.46	-7.46	128.72
1997 12 14 12	31795.20	0.01	244.42	0.00	-5.41	-5.41	120.74
1997 12 15 12	31795.20	0.15	218.70	0.00	-8.76	-8.76	159.69
1997 12 16 12	31795.20	0.00	213.79	0.00	-11.85	-11.85	172.22
1997 12 17 12	31795.20	1.09	216.44	0.00	-7.21	-7.21	270.25
1997 12 18 12	31702.74	3.34	193.88	0.00	-7.45	-7.45	266.10
1997 12 19 12	31702.74	11.57	237.66	0.00	-12.37	-12.37	199.95
1997 12 20 12	31702.74	0.89	236.85	0.00	-12.94	-12.94	117.87
1997 12 21 12	31702.74	1.05	227.54	0.00	-12.59	-12.59	100.63
1997 12 22 12	31702.74	1.88	220.33	0.00	-13.76	-13.76	166.51
