  36.55
3333.00
  93717492
Year Mnth Day Hr	Dayl(s)	PRCP(mm/day)	SRAD(W/m2)	SWE(mm)	Tmax(C)	Tmin(C)	Vp(Pa)
1998 09 20 12	43200.00	0.00	455.17	0.00	10.58	10.58	449.69
1998 09 21 12	43200.00	0.00	452.55	0.00	9.66	9.66	464.59
1998 09 22 12	42854.40	0.00	449.79	0.00	9.26	9.26	447.51
1998 09 23 12	42854.40	0.23	420.75	0.00	10.84	10.84	618.05
1998 09 24 12	42854.40	0.00	443.54	0.00	11.76	11.76	666.61
1998 09 25 12	42508.80	0.00	437.60	0.00	12.40	12.40	587.48
1998 09 26 12	42508.80	0.04	444.92	0.00	10.98	10.98	481.54
1998 09 27 12	42163.20	0.19	446.23	0.00	10.67	10.67	344.91
1998 09 28 12	42163.20	5.09	415.24	0.00	12.03	12.03	432.66
1998 09 29 12	41817.60	1.25	417.26	0.00	12.39	12.39	672.87
1998 09 30 12	41817.60	24.70	387.56	0.00	11.99	11.99	792.46
1998 10 01 12	41817.60	17.31	397.71	0.00	9.08	9.08	716.71
1998 10 02 12	41472.00	1.66	458.14	0.00	6.03	6.03	464.43
1998 10 03 12	41472.00	0.00	454.85	0.00	6.61	6.61	450.03
1998 10 04 12	41126.40	8.69	319.07	0.00	5.29	5.29	443.10
1998 10 05 12	41126.40	0.63	353.15	0.00	1.15	1.15	284.77
1998 10 06 12	41126.40	0.00	451.16	0.00	0.86	0.86	235.55
1998 10 07 12	40780.80	0.00	452.28	0.00	4.61	4.61	313.90
1998 10 08 12	40780.80	0.00	442.07	0.00	7.69	7.69	321.72
1998 10 09 12	40435.20	0.00	449.45	0.00	8.32	8.32	347.88
1998 10 10 12	40435.20	0.00	442.18	0.00	8.09	8.09	379.40
1998 10 11 12	40435.20	0.00	447.82	0.00	7.19	7.19	283.77
1998 10 12 12	40089.60	0.00	440.74	0.00	7.80	7.80	270.20
1998 10 13 12	40089.60	0.00	432.77	0.00	8.27	8.27	317.93
1998 10 14 12	39744.00	0.00	429.34	0.00	9.05	9.05	419.20
1998 10 15 12	39744.00	0.51	399.67	0.00	7.04	7.04	325.14
1998 10 16 12	39744.00	0.69	363.87	0.00	3.22	3.22	318.94
1998 10 17 12	39398.40	4.64	427.66	0.00	-0.55	-0.55	307.46
1998 10 18 12	39398.40	0.80	430.46	0.00	0.63	0.63	272.98
1998 10 19 12	39052.80	0.88	376.41	0.00	2.80	2.80	363.37
1998 10 20 12	39052.80	0.13	326.61	0.00	4.03	4.03	532.11
1998 10 21 12	39052.80	0.39	347.48	0.00	2.96	2.96	548.11
1998 10 22 12	38707.20	1.05	386.80	0.00	2.83	2.83	558.21
1998 10 23 12	38707.20	0.01	375.35	0.00	3.74	3.74	539.61
1998 10 24 12	38707.20	0.00	384.51	0.00	2.88	2.88	480.37
1998 10 25 12	38361.60	1.84	317.46	0.00	3.49	3.49	478.74
1998 10 26 12	38361.60	21.71	291.72	0.00	4.35	4.35	611.41
1998 10 27 12	38016.00	19.46	275.36	0.00	3.66	3.66	614.58
1998 10 28 12	38016.00	2.76	395.53	0.00	-0.06	-0.06	385.26
1998 10 29 12	38016.00	1.67	394.18	0.00	0.10	0.10	370.27
1998 10 30 12	37670.40	11.03	323.16	0.00	1.93	1.93	434.31
1998 10 31 12	37670.40	29.81	264.87	0.00	1.00	1.00	547.20
1998 11 01 12	37670.40	2.66	277.88	0.00	-0.56	-0.56	461.52
1998 11 02 12	37324.80	0.30	256.56	0.00	-0.56	-0.56	431.13
1998 11 03 12	37324.80	0.11	361.24	0.00	-1.67	-1.67	338.89
1998 11 04 12	37324.80	0.11	364.66	0.00	-2.86	-2.86	307.38
1998 11 05 12	36979.20	0.00	329.79	0.00	-3.14	-3.14	285.89
1998 11 06 12	36979.20	0.86	368.04	0.00	-2.02	-2.02	334.30
1998 11 07 12	36979.20	1.67	361.70	0.00	-3.00	-3.00	280.07
1998 11 08 12	36633.60	9.72	258.93	0.00	-3.25	-3.25	325.09
1998 11 09 12	36633.60	26.13	279.93	0.00	-2.47	-2.47	363.71
1998 11 10 12	36633.60	2.44	366.78	0.00	-10.32	-10.32	181.40
1998 11 11 12	36288.00	1.38	342.91	0.00	-7.10	-7.10	225.93
1998 11 12 12	36288.00	0.85	272.51	0.00	-2.70	-2.70	318.24
1998 11 13 12	36288.00	0.41	349.86	0.00	-2.00	-2.00	354.34
1998 11 14 12	36288.00	0.00	343.54	0.00	0.26	0.26	311.58
1998 11 15 12	35942.40	0.30	344.86	0.00	2.07	2.07	349.51
1998 11 16 12	35942.40	0.00	343.18	0.00	1.89	1.89	350.03
1998 11 17 12	35942.40	0.46	339.78	0.00	1.94	1.94	305.95
1998 11 18 12	35663.02	0.00	344.09	0.00	0.10	0.10	266.70
1998 11 19 12	35596.80	0.00	342.99	0.00	-2.99	-2.99	235.04
1998 11 20 12	35596.80	0.00	343.50	0.00	-5.20	-5.20	177.19
1998 11 21 12	35596.80	0.00	332.36	0.00	-3.85	-3.85	180.78
1998 11 22 12	35317.41	0.00	335.11	0.00	0.60	0.60	249.72
1998 11 23 12	35251.20	0.00	330.61	0.00	1.14	1.14	265.54
1998 11 24 12	35251.20	0.00	327.89	0.00	0.75	0.75	256.04
1998 11 25 12	35251.20	0.00	322.54	0.00	-0.05	-0.05	244.87
1998 11 26 12	35251.20	0.00	317.34	0.00	1.90	1.90	312.59
1998 11 27 12	34905.60	0.00	320.97	0.00	3.34	3.34	343.19
1998 11 28 12	34905.60	0.00	304.98	0.00	4.03	4.03	292.67
1998 11 29 12	34905.60	6.74	265.75	0.00	0.80	0.80	418.37
1998 11 30 12	34905.60	0.14	318.95	0.00	-1.13	-1.13	315.78
1998 12 01 12	34905.60	0.00	296.20	0.00	1.02	1.02	272.97
1998 12 02 12	34626.21	0.00	260.92	0.00	1.94	1.94	301.31
1998 12 03 12	34560.00	0.69	294.69	0.00	1.62	1.62	416.06
1998 12 04 12	34560.00	0.00	292.37	0.00	0.74	0.74	315.36
1998 12 05 12	34560.00	1.85	181.28	0.00	-1.68	-1.68	300.08
1998 12 06 12	34560.00	0.43	274.56	0.00	-6.34	-6.34	213.24
1998 12 07 12	34560.00	0.55	247.94	0.00	-10.36	-10.36	200.85
1998 12 08 12	34560.00	0.20	310.25	0.00	-12.69	-12.69	125.10
1998 12 09 12	34530.14	0.00	265.55	0.00	-10.94	-10.94	145.45
1998 12 10 12	34214.40	0.11	304.09	0.00	-11.94	-11.94	181.24
1998 12 11 12	34214.40	0.72	305.58	0.00	-11.87	-11.87	135.64
1998 12 12 12	34214.40	0.00	299.98	0.00	-7.73	-7.73	166.20
1998 12 13 12	34214.40	0.00	305.93	0.00	-5.66	-5.66	175.02
1998 12 14 12	34214.40	0.00	303.30	0.00	-3.03	-3.03	147.42
1998 12 15 12	34214.40	0.00	297.07	0.00	-2.74	-2.74	165.58
1998 12 16 12	34214.40	0.00	294.92	0.00	-1.99	-1.99	181.39
1998 12 17 12	34214.40	0.00	293.65	0.00	-1.15	-1.15	216.46
1998 12 18 12	34214.40	0.00	295.11	0.00	-1.99	-1.99	243.43
1998 12 19 12	34214.40	0.00	286.52	0.00	-4.66	-4.66	253.62
1998 12 20 12	34214.40	0.77	287.16	0.00	-4.72	-4.72	275.41
1998 12 21 12	34214.40	0.33	223.47	0.00	-6.29	-6.29	202.82
1998 12 22 12	34214.40	0.61	256.57	0.00	-10.27	-10.27	118.84
1998 12 23 12	34214.40	0.11	283.78	0.00	-10.32	-10.32	169.21
1998 12 24 12	34214.40	1.03	300.90	0.00	-12.22	-12.22	150.51
1998 12 25 12	34214.40	0.11	295.20	0.00	-10.52	-10.52	183.74
1998 12 26 12	34214.40	0.30	291.06	0.00	-7.75	-7.75	227.06
1998 12 27 12	34214.40	0.00	295.45	0.00	-7.28	-7.28	238.65
1998 12 28 12	34214.40	0.00	290.91	0.00	-7.82	-7.82	240.03
1998 12 29 12	34214.40	0.00	285.53	0.00	-4.87	-4.87	261.74
1998 12 30 12	34214.40	0.00	290.83	0.00	-2.89	-2.89	265.38
1998 12 31 12	34214.40	0.35	280.87	0.00	-2.67	-2.67	287.69
1999 01 01 12	34280.61	5.34	210.20	0.00	-3.96	-3.96	320.54
1999 01 02 12	34560.00	0.00	286.87	0.00	-7.74	-7.74	249.80
1999 01 03 12	34560.00	1.11	291.41	0.00	-10.02	-10.02	185.68
1999 01 04 12	34560.00	1.71	278.14	0.00	-12.22	-12.22	159.71
1999 01 05 12	34560.00	0.00	288.72	0.00	-8.58	-8.58	211.00
1999 01 06 12	34560.00	0.00	291.92	0.00	-6.89	-6.89	226.10
1999 01 07 12	34560.00	0.65	288.26	0.00	-5.51	-5.51	224.72
1999 01 08 12	34560.00	0.00	294.57	0.00	-7.11	-7.11	240.39
1999 01 09 12	34875.74	0.00	294.94	0.00	-9.40	-9.40	212.12
1999 01 10 12	34905.60	0.00	296.92	0.00	-7.77	-7.77	224.05
1999 01 11 12	34905.60	0.00	292.33	0.00	-5.13	-5.13	229.01
1999 01 12 12	34905.60	0.11	278.14	0.00	-4.48	-4.48	255.73
1999 01 13 12	34905.60	0.00	300.86	0.00	-6.69	-6.69	247.76
1999 01 14 12	34971.82	0.00	304.86	0.00	-7.47	-7.47	209.62
1999 01 15 12	35251.20	0.00	300.15	0.00	-4.29	-4.29	200.35
1999 01 16 12	35251.20	0.00	296.42	0.00	-3.69	-3.69	269.12
1999 01 17 12	35251.20	0.00	303.79	0.00	-4.86	-4.86	271.25
1999 01 18 12	35251.20	0.00	303.60	0.00	-3.74	-3.74	270.61
1999 01 19 12	35596.80	0.00	306.73	0.00	-2.69	-2.69	337.46
1999 01 20 12	35596.80	0.00	300.87	0.00	-2.84	-2.84	331.24
1999 01 21 12	35596.80	6.85	275.15	0.00	-5.24	-5.24	319.82
1999 01 22 12	35596.80	3.28	279.59	0.00	-8.16	-8.16	266.17
1999 01 23 12	35942.40	0.65	313.26	0.00	-8.03	-8.03	229.79
1999 01 24 12	35942.40	0.00	300.03	0.00	-2.81	-2.81	279.99
1999 01 25 12	35942.40	0.00	317.64	0.00	-0.67	-0.67	268.75
1999 01 26 12	35942.40	0.47	277.63	0.00	-2.39	-2.39	266.46
1999 01 27 12	36288.00	0.00	318.12	0.00	-8.48	-8.48	218.46
1999 01 28 12	36288.00	0.30	174.34	0.00	-8.49	-8.49	239.72
1999 01 29 12	36288.00	1.72	300.45	0.00	-7.58	-7.58	265.25
1999 01 30 12	36633.60	0.84	329.40	0.00	-6.80	-6.80	268.46
1999 01 31 12	36633.60	0.00	334.20	0.00	-6.36	-6.36	245.13
1999 02 01 12	36633.60	0.00	340.11	0.00	-6.68	-6.68	224.82
1999 02 02 12	36949.34	0.45	368.80	0.00	-9.96	-9.96	181.54
1999 02 03 12	36979.20	0.01	359.92	0.00	-7.01	-7.01	205.45
1999 02 04 12	36979.20	0.00	360.61	0.00	-4.40	-4.40	204.98
1999 02 05 12	37045.41	3.62	345.68	0.00	-2.32	-2.32	339.66
1999 02 06 12	37324.80	5.01	331.39	0.00	-5.52	-5.52	293.36
1999 02 07 12	37324.80	0.00	361.58	0.00	-6.15	-6.15	275.81
1999 02 08 12	37391.02	0.00	369.65	0.00	-3.44	-3.44	308.15
1999 02 09 12	37670.40	0.42	374.10	0.00	-2.63	-2.63	343.42
1999 02 10 12	37670.40	4.34	363.63	0.00	-0.33	-0.33	312.43
1999 02 11 12	38016.00	0.17	339.33	0.00	-9.65	-9.65	161.90
1999 02 12 12	38016.00	0.10	387.67	0.00	-9.08	-9.08	139.36
1999 02 13 12	38016.00	0.00	401.16	0.00	-3.48	-3.48	187.08
1999 02 14 12	38361.60	0.00	389.24	0.00	-1.80	-1.80	189.44
1999 02 15 12	38361.60	0.00	273.38	0.00	-2.11	-2.11	215.41
1999 02 16 12	38361.60	0.00	394.88	0.00	-5.47	-5.47	189.52
1999 02 17 12	38707.20	0.00	382.57	0.00	-4.44	-4.44	159.51
1999 02 18 12	38707.20	0.45	397.61	0.00	-4.66	-4.66	209.04
1999 02 19 12	38707.20	0.00	399.06	0.00	-3.71	-3.71	237.27
1999 02 20 12	39052.80	0.00	408.86	0.00	-4.67	-4.67	225.87
1999 02 21 12	39052.80	0.42	389.43	0.00	-3.40	-3.40	172.95
1999 02 22 12	39398.40	0.00	409.86	0.00	-3.88	-3.88	240.07
1999 02 23 12	39398.40	0.00	415.38	0.00	-6.31	-6.31	135.55
1999 02 24 12	39398.40	0.00	419.10	0.00	-2.18	-2.18	227.73
1999 02 25 12	39744.00	0.00	409.76	0.00	-0.75	-0.75	237.03
1999 02 26 12	39744.00	0.00	416.49	0.00	-1.12	-1.12	201.64
1999 02 27 12	40089.60	0.00	430.30	0.00	-3.15	-3.15	185.37
1999 02 28 12	40089.60	0.00	427.84	0.00	-1.29	-1.29	206.16
1999 03 01 12	40089.60	0.00	414.95	0.00	0.63	0.63	225.90
1999 03 02 12	40435.20	0.00	410.86	0.00	-0.46	-0.46	205.15
1999 03 03 12	40435.20	0.00	422.96	0.00	-0.82	-0.82	190.35
1999 03 04 12	40780.80	0.00	409.61	0.00	0.92	0.92	216.60
1999 03 05 12	40780.80	0.00	427.88	0.00	-1.25	-1.25	232.79
1999 03 06 12	40780.80	0.17	419.09	0.00	-1.77	-1.77	194.53
1999 03 07 12	41126.40	0.00	329.67	0.00	-1.62	-1.62	259.99
1999 03 08 12	41126.40	5.27	416.00	0.00	-3.88	-3.88	287.99
1999 03 09 12	41472.00	0.64	421.97	0.00	-3.03	-3.03	235.20
1999 03 10 12	41472.00	0.00	438.75	0.00	-1.09	-1.09	235.87
1999 03 11 12	41472.00	0.00	431.29	0.00	-1.84	-1.84	222.07
1999 03 12 12	41817.60	1.98	356.82	0.00	-4.23	-4.23	301.17
1999 03 13 12	41817.60	3.66	444.35	0.00	-6.89	-6.89	254.02
1999 03 14 12	42163.20	0.00	448.05	0.00	-2.66	-2.66	226.81
1999 03 15 12	42163.20	0.00	439.42	0.00	0.33	0.33	245.12
1999 03 16 12	42508.80	0.00	439.48	0.00	0.80	0.80	238.30
1999 03 17 12	42508.80	0.00	356.80	0.00	-1.04	-1.04	237.86
1999 03 18 12	42508.80	9.57	325.76	0.00	-5.06	-5.06	305.01
1999 03 19 12	42854.40	2.09	366.14	0.00	-4.53	-4.53	344.17
1999 03 20 12	42854.40	0.64	452.89	0.00	0.00	0.00	367.43
1999 03 21 12	43200.00	0.00	454.46	0.00	2.24	2.24	356.22
1999 03 22 12	43200.00	0.00	467.02	0.00	2.72	2.72	278.59
1999 03 23 12	43200.00	0.00	462.45	0.00	1.88	1.88	225.54
1999 03 24 12	43545.60	1.04	459.10	0.00	2.11	2.11	310.04
1999 03 25 12	43545.60	0.17	456.01	0.00	2.13	2.13	339.63
1999 03 26 12	43891.20	0.00	393.03	0.00	3.38	3.38	361.00
1999 03 27 12	43891.20	4.47	423.37	0.00	2.55	2.55	430.41
1999 03 28 12	43891.20	0.30	478.07	0.00	1.82	1.82	244.25
1999 03 29 12	44236.80	0.00	479.06	0.00	1.68	1.68	185.66
1999 03 30 12	44236.80	0.00	471.71	0.00	3.67	3.67	291.65
1999 03 31 12	44582.40	0.00	476.45	0.00	4.21	4.21	263.67
1999 04 01 12	44582.40	0.07	362.05	0.00	0.98	0.98	239.12
1999 04 02 12	44928.00	8.47	301.34	0.00	-1.46	-1.46	317.47
1999 04 03 12	44928.00	5.13	329.65	0.00	-7.29	-7.29	218.36
1999 04 04 12	44928.00	1.50	374.24	0.00	-5.84	-5.84	203.21
1999 04 05 12	45273.60	1.16	481.66	0.00	-4.51	-4.51	239.25
1999 04 06 12	45273.60	0.00	480.57	0.00	-0.56	-0.56	244.96
1999 04 07 12	45619.20	0.00	398.66	0.00	3.21	3.21	251.75
1999 04 08 12	45619.20	2.06	491.87	0.00	-0.36	-0.36	251.23
1999 04 09 12	45619.20	0.00	492.81	0.00	-0.57	-0.57	208.36
1999 04 10 12	45964.80	0.00	498.63	0.00	-5.26	-5.26	154.31
1999 04 11 12	45964.80	0.00	482.53	0.00	-1.21	-1.21	161.60
1999 04 12 12	46310.40	0.43	444.88	0.00	3.25	3.25	236.52
1999 04 13 12	46310.40	3.82	405.72	0.00	5.59	5.59	353.65
1999 04 14 12	46310.40	4.16	442.45	0.00	1.72	1.72	357.50
1999 04 15 12	46656.00	0.00	442.72	0.00	-1.44	-1.44	227.04
1999 04 16 12	46656.00	5.27	366.96	0.00	-6.18	-6.18	132.14
1999 04 17 12	47001.60	2.41	490.84	0.00	-5.46	-5.46	197.70
1999 04 18 12	47001.60	0.00	490.33	0.00	0.88	0.88	229.85
1999 04 19 12	47001.60	0.00	494.50	0.00	5.18	5.18	272.35
1999 04 20 12	47347.20	0.00	492.26	0.00	6.85	6.85	261.61
1999 04 21 12	47347.20	8.12	393.49	0.00	5.74	5.74	322.86
1999 04 22 12	47626.59	12.67	343.26	0.00	3.12	3.12	438.43
1999 04 23 12	47692.80	0.49	442.79	0.00	4.33	4.33	479.22
1999 04 24 12	47692.80	0.00	327.75	0.00	3.36	3.36	529.99
1999 04 25 12	48038.40	34.48	413.87	0.00	0.56	0.56	428.23
1999 04 26 12	48038.40	1.04	372.51	0.00	-0.70	-0.70	359.93
1999 04 27 12	48038.40	0.41	461.87	0.00	4.07	4.07	408.44
1999 04 28 12	48384.00	4.54	403.42	0.00	7.00	7.00	397.17
1999 04 29 12	48384.00	0.00	468.95	0.00	4.85	4.85	428.05
1999 04 30 12	48384.00	53.35	341.99	0.00	2.45	2.45	497.81
1999 05 01 12	48729.60	10.33	409.56	0.00	0.20	0.20	393.01
1999 05 02 12	48729.60	4.60	531.57	0.00	0.99	0.99	386.55
1999 05 03 12	49008.98	2.70	454.35	0.00	2.81	2.81	369.94
1999 05 04 12	49075.20	7.85	373.53	0.00	-0.90	-0.90	308.93
1999 05 05 12	49075.20	0.64	317.74	0.00	-2.55	-2.55	204.71
1999 05 06 12	49354.59	1.23	541.01	0.00	-1.49	-1.49	207.52
1999 05 07 12	49420.80	0.00	545.78	0.00	1.96	1.96	262.15
1999 05 08 12	49420.80	0.35	542.95	0.00	7.10	7.10	341.46
1999 05 09 12	49450.66	0.17	544.57	0.00	7.99	7.99	326.31
1999 05 10 12	49766.40	1.33	542.74	0.00	4.60	4.60	273.27
1999 05 11 12	49766.40	0.01	320.41	0.00	2.72	2.72	304.53
1999 05 12 12	49766.40	0.00	536.77	0.00	3.27	3.27	317.59
1999 05 13 12	50112.00	0.52	538.24	0.00	8.06	8.06	398.60
1999 05 14 12	50112.00	0.00	543.16	0.00	8.28	8.28	388.78
1999 05 15 12	50112.00	0.00	546.71	0.00	6.98	6.98	339.07
1999 05 16 12	50457.60	0.00	545.67	0.00	6.40	6.40	302.38
1999 05 17 12	50457.60	0.00	540.66	0.00	5.26	5.26	290.38
1999 05 18 12	50457.60	0.00	538.29	0.00	7.58	7.58	380.49
1999 05 19 12	50457.60	0.00	526.27	0.00	10.25	10.25	478.98
1999 05 20 12	50803.20	0.00	545.04	0.00	9.27	9.27	346.95
1999 05 21 12	50803.20	0.00	538.44	0.00	9.50	9.50	471.20
1999 05 22 12	50803.20	0.88	491.69	0.00	11.44	11.44	556.49
1999 05 23 12	50803.20	4.48	489.20	0.00	10.51	10.51	531.90
1999 05 24 12	51148.80	13.82	446.60	0.00	9.89	9.89	582.36
1999 05 25 12	51148.80	1.07	459.97	0.00	6.59	6.59	608.57
1999 05 26 12	51148.80	2.82	472.28	0.00	6.46	6.46	496.73
1999 05 27 12	51148.80	0.58	471.54	0.00	7.25	7.25	508.86
1999 05 28 12	51428.18	2.95	505.07	0.00	8.35	8.35	579.67
1999 05 29 12	51494.40	0.92	494.85	0.00	10.08	10.08	579.24
1999 05 30 12	51494.40	2.62	507.72	0.00	10.56	10.56	504.63
1999 05 31 12	51494.40	0.00	495.88	0.00	9.60	9.60	457.37
1999 06 01 12	51494.40	0.00	539.09	0.00	8.55	8.55	380.94
1999 06 02 12	51524.26	0.01	416.85	0.00	9.80	9.80	404.45
1999 06 03 12	51840.00	0.26	520.15	0.00	9.37	9.37	429.65
1999 06 04 12	51840.00	0.00	525.88	0.00	10.08	10.08	366.17
1999 06 05 12	51840.00	0.43	537.35	0.00	5.22	5.22	299.93
1999 06 06 12	51840.00	0.20	535.10	0.00	5.73	5.73	413.25
1999 06 07 12	51840.00	0.00	540.56	0.00	10.00	10.00	412.86
1999 06 08 12	51840.00	0.00	538.70	0.00	11.87	11.87	383.95
1999 06 09 12	51840.00	0.00	537.76	0.00	11.13	11.13	437.39
1999 06 10 12	52119.39	0.00	534.89	0.00	10.07	10.07	385.31
1999 06 11 12	52185.60	0.05	523.54	0.00	10.36	10.36	389.07
1999 06 12 12	52185.60	7.05	490.19	0.00	10.57	10.57	530.18
1999 06 13 12	52185.60	0.89	512.97	0.00	10.06	10.06	531.08
1999 06 14 12	52185.60	2.25	466.78	0.00	8.42	8.42	569.77
1999 06 15 12	52185.60	2.88	487.01	0.00	10.14	10.14	606.44
1999 06 16 12	52185.60	5.58	429.74	0.00	10.53	10.53	654.71
1999 06 17 12	52185.60	1.24	428.25	0.00	9.61	9.61	729.35
1999 06 18 12	52185.60	4.75	486.07	0.00	11.13	11.13	710.52
1999 06 19 12	52185.60	0.27	523.67	0.00	13.05	13.05	593.22
1999 06 20 12	52185.60	0.42	504.55	0.00	12.44	12.44	610.62
1999 06 21 12	52185.60	0.20	498.57	0.00	11.38	11.38	657.55
1999 06 22 12	52185.60	3.07	515.53	0.00	12.70	12.70	648.26
1999 06 23 12	52185.60	3.25	528.99	0.00	13.56	13.56	490.47
1999 06 24 12	52185.60	0.00	529.11	0.00	14.73	14.73	524.30
1999 06 25 12	52185.60	0.00	505.77	0.00	15.30	15.30	569.96
1999 06 26 12	52185.60	0.00	510.57	0.00	15.45	15.45	578.10
1999 06 27 12	52185.60	0.87	520.39	0.00	15.63	15.63	650.59
1999 06 28 12	52185.60	0.00	526.48	0.00	16.20	16.20	652.82
1999 06 29 12	52185.60	0.00	528.18	0.00	15.85	15.85	597.51
1999 06 30 12	52185.60	0.09	531.43	0.00	15.34	15.34	461.05
1999 07 01 12	52185.60	0.00	464.27	0.00	16.43	16.43	537.02
1999 07 02 12	52185.60	3.89	433.36	0.00	17.94	17.94	649.41
1999 07 03 12	51869.86	2.07	416.40	0.00	16.04	16.04	691.14
1999 07 04 12	51840.00	2.67	417.32	0.00	15.04	15.04	814.50
1999 07 05 12	51840.00	7.12	411.60	0.00	15.35	15.35	829.43
1999 07 06 12	51840.00	13.22	435.99	0.00	14.53	14.53	896.75
1999 07 07 12	51840.00	1.95	436.79	0.00	13.08	13.08	805.06
1999 07 08 12	51840.00	2.08	421.26	0.00	14.05	14.05	785.82
1999 07 09 12	51840.00	2.28	404.15	0.00	13.90	13.90	853.52
1999 07 10 12	51773.79	0.55	451.82	0.00	12.61	12.61	793.47
1999 07 11 12	51494.40	1.16	450.94	0.00	12.28	12.28	746.24
1999 07 12 12	51494.40	0.43	422.60	0.00	13.04	13.04	692.18
1999 07 13 12	51494.40	0.20	447.84	0.00	14.15	14.15	693.94
1999 07 14 12	51494.40	0.18	416.39	0.00	14.70	14.70	673.81
1999 07 15 12	51494.40	0.05	434.96	0.00	13.40	13.40	779.05
1999 07 16 12	51148.80	0.87	427.39	0.00	13.74	13.74	789.45
1999 07 17 12	51148.80	2.23	377.66	0.00	13.30	13.30	829.22
1999 07 18 12	51148.80	5.47	403.03	0.00	13.23	13.23	872.50
1999 07 19 12	51148.80	1.24	416.67	0.00	12.39	12.39	789.68
1999 07 20 12	51082.59	5.61	423.93	0.00	12.35	12.35	753.72
1999 07 21 12	50803.20	1.19	428.91	0.00	12.94	12.94	752.94
1999 07 22 12	50803.20	0.08	443.17	0.00	13.27	13.27	798.37
1999 07 23 12	50803.20	2.32	443.03	0.00	13.98	13.98	795.64
1999 07 24 12	50803.20	2.14	432.44	0.00	15.00	15.00	786.90
1999 07 25 12	50457.60	0.04	426.35	0.00	15.13	15.13	788.13
1999 07 26 12	50457.60	1.61	450.25	0.00	15.95	15.95	759.20
1999 07 27 12	50457.60	0.15	445.73	0.00	15.94	15.94	766.44
1999 07 28 12	50141.86	0.22	443.53	0.00	14.98	14.98	768.47
1999 07 29 12	50112.00	2.41	428.15	0.00	15.30	15.30	786.37
1999 07 30 12	50112.00	0.34	443.56	0.00	14.41	14.41	804.98
1999 07 31 12	50112.00	8.72	381.58	0.00	14.00	14.00	793.96
1999 08 01 12	49766.40	7.04	327.45	0.00	12.02	12.02	889.33
1999 08 02 12	49766.40	9.49	355.73	0.00	10.44	10.44	864.59
1999 08 03 12	49766.40	6.85	350.65	0.00	10.70	10.70	846.94
1999 08 04 12	49420.80	5.84	371.74	0.00	10.40	10.40	883.32
1999 08 05 12	49420.80	6.92	313.09	0.00	9.61	9.61	848.54
1999 08 06 12	49420.80	6.98	435.28	0.00	10.44	10.44	842.83
1999 08 07 12	49075.20	0.02	455.90	0.00	12.57	12.57	806.36
1999 08 08 12	49075.20	0.50	431.57	0.00	14.33	14.33	801.11
1999 08 09 12	49075.20	0.01	442.10	0.00	14.12	14.12	774.68
1999 08 10 12	48729.60	2.13	376.43	0.00	13.64	13.64	798.46
1999 08 11 12	48729.60	0.42	437.81	0.00	12.08	12.08	802.62
1999 08 12 12	48729.60	0.00	461.76	0.00	12.61	12.61	705.42
1999 08 13 12	48384.00	0.00	468.14	0.00	11.99	11.99	501.98
1999 08 14 12	48384.00	3.58	433.57	0.00	13.38	13.38	620.12
1999 08 15 12	48384.00	6.15	425.50	0.00	12.50	12.50	826.02
1999 08 16 12	48038.40	0.77	421.07	0.00	12.79	12.79	787.46
1999 08 17 12	48038.40	0.26	443.67	0.00	14.89	14.89	754.33
1999 08 18 12	47692.80	2.03	440.08	0.00	14.92	14.92	790.98
1999 08 19 12	47692.80	1.22	432.20	0.00	14.20	14.20	727.53
1999 08 20 12	47692.80	0.00	417.97	0.00	13.95	13.95	709.26
1999 08 21 12	47347.20	0.49	424.82	0.00	13.72	13.72	775.49
1999 08 22 12	47347.20	0.24	436.08	0.00	13.83	13.83	770.55
1999 08 23 12	47347.20	0.12	443.12	0.00	13.71	13.71	715.21
1999 08 24 12	47001.60	0.00	447.20	0.00	13.98	13.98	693.29
1999 08 25 12	47001.60	0.00	445.17	0.00	13.99	13.99	689.84
1999 08 26 12	46656.00	0.00	440.22	0.00	14.43	14.43	810.99
1999 08 27 12	46656.00	0.00	437.52	0.00	14.56	14.56	797.27
1999 08 28 12	46656.00	0.14	428.28	0.00	14.41	14.41	782.72
1999 08 29 12	46310.40	0.05	429.51	0.00	14.79	14.79	711.60
1999 08 30 12	46310.40	0.01	425.70	0.00	15.21	15.21	718.82
1999 08 31 12	45964.80	0.07	430.75	0.00	14.53	14.53	703.35
1999 09 01 12	45964.80	0.00	449.96	0.00	13.63	13.63	656.77
1999 09 02 12	45964.80	0.13	437.66	0.00	12.14	12.14	741.76
1999 09 03 12	45619.20	1.47	468.20	0.00	10.01	10.01	731.51
1999 09 04 12	45619.20	0.00	482.26	0.00	10.26	10.26	608.53
1999 09 05 12	45273.60	0.00	484.77	0.00	10.65	10.65	484.91
1999 09 06 12	45273.60	0.61	462.08	0.00	12.31	12.31	616.55
1999 09 07 12	45273.60	0.34	473.91	0.00	12.85	12.85	632.97
1999 09 08 12	44928.00	0.00	476.68	0.00	12.58	12.58	479.36
1999 09 09 12	44928.00	0.00	451.84	0.00	12.00	12.00	605.55
1999 09 10 12	44582.40	0.00	382.10	0.00	12.07	12.07	637.86
1999 09 11 12	44582.40	0.00	461.29	0.00	11.54	11.54	593.49
1999 09 12 12	44582.40	0.00	465.58	0.00	10.73	10.73	537.03
